"Name","test_score","model","Hostname","multimodal_state","State","Created","Runtime","dataset_name","fold","e5_model"
"light_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_3","0.5746218639615976","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:08:44.000Z","25","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","3","tf-idf"
"tabpfnv2p5_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_2","0.6208042749750928","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:08:42.000Z","33","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","2","tf-idf"
"cat_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_2","0.6154696132596684","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:08:11.000Z","27","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","2","tf-idf"
"tabpfnv2p5_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_1","0.5937415089212934","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:08:04.000Z","29","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","1","tf-idf"
"tabm_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_1","0.585327415994928","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:07:52.000Z","75","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","1","tf-idf"
"cat_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_1","0.5852549587899647","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:07:41.000Z","106","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","1","tf-idf"
"light_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_1","0.5822660990852278","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:07:36.000Z","22","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","1","tf-idf"
"tabpfnv2p5_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_0","0.6235757630649399","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:07:32.000Z","30","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","0","tf-idf"
"cat_BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA_0","0.5983334842858437","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:07:08.000Z","21","BIN_TEXT_TRANSPORTATION_OSHA_ACCIDENT_INJURY_DATA","0","tf-idf"
"tabpfnv2p5_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_4","0.8755952380952381","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:07:03.000Z","19","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","4","tf-idf"
"tabm_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_4","0.8220238095238095","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:06:45.000Z","17","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","4","tf-idf"
"light_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_4","0.8428571428571429","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:06:41.000Z","15","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","4","tf-idf"
"tabpfnv2p5_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_3","0.8797619047619046","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:06:39.000Z","66","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","3","tf-idf"
"tabm_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_3","0.8458333333333333","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:06:22.000Z","18","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","3","tf-idf"
"tabpfnv2p5_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_2","0.849404761904762","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:06:14.000Z","79","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","2","tf-idf"
"tabpfnv2_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_2","0.8553571428571429","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:06:13.000Z","23","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","2","tf-idf"
"cat_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_2","0.8130952380952381","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:06:00.000Z","19","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","2","tf-idf"
"tabpfnv2p5_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_1","0.8714285714285714","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:05:50.000Z","17","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","1","tf-idf"
"tabm_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_1","0.8630952380952381","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:05:39.000Z","50","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","1","tf-idf"
"light_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_1","0.8761904761904762","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:05:31.000Z","20","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","1","tf-idf"
"tabpfnv2_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_0","0.8160714285714286","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:05:22.000Z","22","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","0","tf-idf"
"tabm_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_0","0.8136904761904762","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:05:18.000Z","48","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","0","tf-idf"
"light_BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION_0","0.8089285714285714","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:04:58.000Z","19","BIN_TEXT_SOCIAL_IMDB_GENRE_PREDICTION","0","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4","0.8147219909314525","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:04:51.000Z","31","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","4","tf-idf"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4","0.7913674191728394","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:04:44.000Z","49","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","4","tf-idf"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4","0.782106815832477","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:04:30.000Z","22","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","4","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3","0.8237109643806918","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:04:13.000Z","29","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","3","tf-idf"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3","0.80567170038244","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:04:03.000Z","21","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","3","tf-idf"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3","0.7878229108457342","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:03:41.000Z","16","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","3","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2","0.8243372765315202","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:03:34.000Z","30","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","2","tf-idf"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2","0.7988007144503486","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T10:03:27.000Z","65","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","2","tf-idf"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2","0.7906861775197016","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:03:12.000Z","23","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","2","tf-idf"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2","0.7801475400879063","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:03:06.000Z","18","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","2","tf-idf"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1","0.7929732821653098","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:02:43.000Z","23","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","1","tf-idf"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1","0.7798029181708067","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:02:21.000Z","17","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","1","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0","0.8117445155488826","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:02:15.000Z","44","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","0","tf-idf"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0","0.7840464463122565","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:01:53.000Z","21","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","0","tf-idf"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0","0.7750223174048129","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:01:47.000Z","18","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","0","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_4","0.8826966949266689","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:01:26.000Z","22","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","4","tf-idf"
"tabm_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_4","0.865327392551271","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:01:24.000Z","17","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","4","tf-idf"
"light_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_4","0.8870297981097097","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:01:02.000Z","18","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","4","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_3","0.8703575934300373","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:00:58.000Z","20","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","3","tf-idf"
"tabm_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_3","0.8590129412661298","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T10:00:23.000Z","32","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","3","tf-idf"
"tabpfnv2_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_2","0.8733498128144077","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:59:44.000Z","32","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","2","tf-idf"
"cat_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_2","0.8726562672692773","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:59:43.000Z","69","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","2","tf-idf"
"light_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_2","0.8462552116462982","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:59:20.000Z","18","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","2","tf-idf"
"tabpfnv2p5_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_1","0.9001329108761267","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:59:17.000Z","19","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","1","tf-idf"
"tabm_MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT_1","0.8938528930889003","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:58:52.000Z","22","MUL_TEXT_SOCIAL_HEARTHSTONE_CARD_GAME_WARCRAFT","1","tf-idf"
"tabpfnv2p5_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_4","0.9258098117450368","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:56:20.000Z","172","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","4","tf-idf"
"tabpfnv2_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_4","0.9125133509782896","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:56:04.000Z","545","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","4","tf-idf"
"cat_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_4","0.9147438407433058","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:55:50.000Z","176","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","4","tf-idf"
"light_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_4","0.8815663217985505","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:54:44.000Z","63","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","4","tf-idf"
"tabpfnv2p5_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_3","0.9112047116696304","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:54:25.000Z","111","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","3","tf-idf"
"tabpfnv2_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_3","0.9040252890636316","TabPFN-v2 🤯","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:54:11.000Z","547","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","3","tf-idf"
"light_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_3","0.8650025014325097","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:52:34.000Z","4289","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","3","tf-idf"
"tabpfnv2p5_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_2","0.9211946489325172","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:52:16.000Z","121","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","2","tf-idf"
"tabpfnv2_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_2","0.9123990419719348","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:51:45.000Z","171","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","2","tf-idf"
"light_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_2","0.8870301786653325","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:50:31.000Z","4435","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","2","tf-idf"
"tabpfnv2p5_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_1","0.91321573910232","TabPFN-v2p5 🇩🇪","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:49:20.000Z","138","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","1","tf-idf"
"tabpfnv2_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_1","0.905097849652032","TabPFN-v2 🤯","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:49:07.000Z","183","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","1","tf-idf"
"tabm_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_1","0.8828162639627415","TabM Ⓜ️","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:48:58.000Z","205","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","1","tf-idf"
"cat_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_1","0.8954767336138922","CatBoost 😸","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:48:55.000Z","421","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","1","tf-idf"
"light_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_1","0.8648852425734586","LightGBM 💡","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:48:54.000Z","4500","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","1","tf-idf"
"tabpfnv2p5_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_0","0.9172596523368286","TabPFN-v2p5 🇩🇪","nlp-srv2.iem.technion.ac.il","all","finished","2026-04-29T09:48:53.000Z","305","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","0","tf-idf"
"tabm_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_0","0.8982033920315843","TabM Ⓜ️","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:48:07.000Z","67","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","0","tf-idf"
"cat_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_0","0.903599811119424","CatBoost 😸","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:47:58.000Z","3770","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","0","tf-idf"
"light_BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT_0","0.880318126456855","LightGBM 💡","nlp19.iem.technion.ac.il","all","finished","2026-04-29T09:47:56.000Z","65","BIN_TEXT_FINANCIAL_CONSUMER_COMPLAINT","0","tf-idf"
