model,state,dataset,test_score,fold
LightGBM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4906792842176316,2
LightGBM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.479515347136265,3
LightGBM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4533836989471654,4
LightGBM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1849923244075169,0
LightGBM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1762963337674376,1
LightGBM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1617066146661666,2
LightGBM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1357106410552028,3
LightGBM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1570477030714514,4
LightGBM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4582347085768717,0
LightGBM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5003790903631056,1
LightGBM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4685232331654398,2
LightGBM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4708477158282678,3
LightGBM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4304781123720428,4
RandomForest,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.455750983420753,0
RandomForest,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4696732512890305,1
RandomForest,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4432075851076702,2
RandomForest,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4350920293622628,3
RandomForest,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3791275513772404,4
RandomForest,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4527766405565724,0
RandomForest,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.50293401077962,1
RandomForest,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4711004874931484,2
RandomForest,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4655587304167473,3
RandomForest,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4393257039733981,4
RandomForest,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.0352603096485929,0
RandomForest,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,-0.040945512110986,1
RandomForest,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.0156641291085269,2
RandomForest,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,-0.001648096424222,3
RandomForest,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,-0.0146738297763848,4
RandomForest,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3939697967203385,0
RandomForest,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4598410896426668,1
RandomForest,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4323477992926949,2
RandomForest,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4211096486006763,3
RandomForest,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3854874428590443,4
RealMLP,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5150134981227596,0
RealMLP,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5452196732468707,1
RealMLP,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5114524823718527,2
RealMLP,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4896385480173684,3
RealMLP,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.409095570660639,4
RealMLP,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5132009561353352,0
RealMLP,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5550055563050375,1
RealMLP,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4964308877652101,2
RealMLP,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4944623321822481,3
RealMLP,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4684943759338638,4
RealMLP,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1832473325892009,0
RealMLP,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1847886589014444,1
RealMLP,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1856437942708658,2
RealMLP,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1743013106534546,3
RealMLP,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1867347688619369,4
RealMLP,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4636909595553981,0
RealMLP,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5419372113889964,1
RealMLP,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4853753457870485,2
RealMLP,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4290788443023122,3
RealMLP,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4527964358484856,4
TabDPT,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4224197778938307,0
TabDPT,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4399753863853158,1
TabDPT,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4163216992810831,2
TabDPT,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.413287216042644,3
TabDPT,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3787071241986888,4
TabDPT,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4154526217945721,0
TabDPT,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4823261830126188,1
TabDPT,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4615728367805811,2
TabDPT,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.431537759369069,3
TabDPT,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3654332078315628,4
TabDPT,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.2051032716775392,0
TabDPT,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1886794247464086,1
TabDPT,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1831813003685591,2
TabDPT,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1751942087222701,3
TabDPT,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1906405863482611,4
TabDPT,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4104020540846996,0
TabDPT,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4375174590078937,1
TabDPT,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4224834499679837,2
TabDPT,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3912716433640159,3
TabDPT,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3731119318091811,4
TabICLv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5295480533985819,0
TabICLv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5696105947769212,1
TabICLv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.508334167948958,2
TabICLv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4989424577417982,3
TabICLv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4687195498055284,4
TabICLv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5426831896246017,0
TabICLv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5833590456458999,1
TabICLv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5590659850098769,2
TabICLv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5156559365326885,3
TabICLv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5008974466176734,4
TabICLv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.2107913135532305,0
TabICLv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.188675712424175,1
TabICLv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1834777692865887,2
TabICLv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1847183522933059,3
TabICLv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1907784224173403,4
TabICLv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4849785843160508,0
TabICLv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5492755031855303,1
TabICLv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4729880370536893,2
TabICLv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4794333619471219,3
TabICLv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4411365336002275,4
TabM,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5333299036628044,0
TabM,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5929092399389077,1
TabM,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5391473107868652,2
TabM,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5111519832581187,3
TabM,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4866791550840672,4
TabM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5125653717645184,0
TabM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.6037695824934939,1
TabM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5197099814803972,2
TabM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5126565462503638,3
TabM,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4753413735885219,4
TabM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1949747454679002,0
TabM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1890116724051974,1
TabM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1826094933152053,2
TabM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1765548347924804,3
TabM,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1947978796304184,4
TabM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5190682932875221,0
TabM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5685524370407619,1
TabM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5411661008648139,2
TabM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5008877767475608,3
TabM,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4785414928303921,4
TabPFN-2.5,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5579760128568851,0
TabPFN-2.5,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.6173319683166199,1
TabPFN-2.5,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5621416764897117,2
TabPFN-2.5,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5426230889783019,3
TabPFN-2.5,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5068270129055544,4
TabPFN-2.5,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5726209825454098,0
TabPFN-2.5,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.6262399647849543,1
TabPFN-2.5,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5975199378794016,2
TabPFN-2.5,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5670851633825239,3
TabPFN-2.5,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5145628744215431,4
TabPFN-2.5,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.2035973893890594,0
TabPFN-2.5,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1914901260900731,1
TabPFN-2.5,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1857636069410748,2
TabPFN-2.5,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1798098952249031,3
TabPFN-2.5,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1903507020764956,4
TabPFN-2.5,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5385302048224343,0
TabPFN-2.5,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5886172120547897,1
TabPFN-2.5,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5477347452746364,2
TabPFN-2.5,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5198641605795241,3
TabPFN-2.5,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4753927319796973,4
TabPFNv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5463209949622515,0
TabPFNv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5869432061247566,1
TabPFNv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5353599048089387,2
TabPFNv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5227613298400808,3
TabPFNv2,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.490725592705597,4
TabPFNv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5635561011864002,0
TabPFNv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.6064593244218491,1
TabPFNv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5685963644824572,2
TabPFNv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5479047894379571,3
TabPFNv2,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4897657112853767,4
TabPFNv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1968376619469439,0
TabPFNv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1925545434244105,1
TabPFNv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1837623813768965,2
TabPFNv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1765492501179221,3
TabPFNv2,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1862705383396263,4
TabPFNv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5155959555994092,0
TabPFNv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5604588663171199,1
TabPFNv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.515047235231581,2
TabPFNv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4984196607906226,3
TabPFNv2,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4612533184172401,4
XGBoost,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.434983553477703,0
XGBoost,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4734657537278916,1
XGBoost,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3757184896843886,2
XGBoost,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4529480884146758,3
XGBoost,all,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3935431770488302,4
XGBoost,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4453117547112234,0
XGBoost,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.5120305827332465,1
XGBoost,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4774034524581104,2
XGBoost,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4690105225375441,3
XGBoost,ft,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.407523737265653,4
XGBoost,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.2015223004781644,0
XGBoost,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1891744920157644,1
XGBoost,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1838341451429079,2
XGBoost,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1619702606855866,3
XGBoost,no_text,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.1662157058344028,4
XGBoost,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3796528849743884,0
XGBoost,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4482509102475996,1
XGBoost,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.4021203505090092,2
XGBoost,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.445592890394011,3
XGBoost,text_only,REG_TEXT_SOCIAL_MOVIES_ROTTEN_TOMATOES,0.3669339136607731,4
CatBoost,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.884818385774334,0
CatBoost,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8788712473829894,1
CatBoost,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.4835718980921251,2
CatBoost,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8446390141893725,3
CatBoost,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9455228264470515,4
CatBoost,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9092279955258468,0
CatBoost,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9035565303840724,1
CatBoost,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.5110506218640376,2
CatBoost,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8597811040584498,3
CatBoost,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9450945427257056,4
CatBoost,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.5742377521640187,0
CatBoost,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.4381303280598172,1
CatBoost,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.0461607423792083,2
CatBoost,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6699698062512881,3
CatBoost,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6899044456077306,4
CatBoost,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8833619243536204,0
CatBoost,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.875491593847421,1
CatBoost,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.5031119279053623,2
CatBoost,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8438826805467474,3
CatBoost,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9445479873899096,4
LightGBM,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.813487151706278,0
LightGBM,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8666359341971281,1
LightGBM,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8780937250209243,2
LightGBM,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7975272037453973,3
LightGBM,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9152457718311507,4
LightGBM,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8943823881588374,0
LightGBM,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9298750886266004,1
LightGBM,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9375724323445608,2
LightGBM,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7929489784849413,3
LightGBM,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9294203702614412,4
LightGBM,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6674166620106714,0
LightGBM,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.4699564061389844,1
LightGBM,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.4030413316556487,2
LightGBM,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6308794841960061,3
LightGBM,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.580477848753904,4
LightGBM,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7909265472372665,0
LightGBM,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8618816228346026,1
LightGBM,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8688890802989065,2
LightGBM,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8069701751421843,3
LightGBM,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9177216067291534,4
RandomForest,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8317407637609971,0
RandomForest,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6003380710596442,1
RandomForest,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8330093175314572,2
RandomForest,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8192103509448517,3
RandomForest,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9500519671224767,4
RandomForest,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8813284413751332,0
RandomForest,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7658580013151843,1
RandomForest,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8723713860806875,2
RandomForest,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8251090103796321,3
RandomForest,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9362721351573466,4
RandomForest,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6111965004777501,0
RandomForest,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6437235301707759,1
RandomForest,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.6782695983598754,2
RandomForest,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.5712182598183174,3
RandomForest,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.812902120488963,4
RandomForest,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8421042556701941,0
RandomForest,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.5925394469890406,1
RandomForest,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8191195425791717,2
RandomForest,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8199648274083999,3
RandomForest,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9471670346964391,4
RealMLP,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.922916411949669,0
RealMLP,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8393324139559089,1
RealMLP,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8796261992455002,2
RealMLP,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.833061291048899,3
RealMLP,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9170516276360192,4
RealMLP,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8444775266647269,0
RealMLP,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7821302540189503,1
RealMLP,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9597160132161164,2
RealMLP,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8200382019189925,3
RealMLP,ft,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9775656764821248,4
RealMLP,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.3579072034605357,0
RealMLP,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.2832821471808328,1
RealMLP,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.0286160941547581,2
RealMLP,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.7252693654788523,3
RealMLP,no_text,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.1828221742565841,4
RealMLP,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8906922301775076,0
RealMLP,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9181791345366044,1
RealMLP,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.9153783112469897,2
RealMLP,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8389568977287707,3
RealMLP,text_only,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.8990811894993977,4
TabDPT,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.042282231556563,0
TabDPT,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.021267348953411,1
TabDPT,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.0304173810998087,2
TabDPT,all,REG_TEXT_SOCIAL_MUSEUMS_US_REVENUES,0.0345141331718834,3
