"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","0.9600534439086914","4","2026-03-30T10:52:53.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","296","14.0458984375","6.096675872802734"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","0.9393531680107116","4","2026-03-30T10:52:47.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","91","2.6884765625","4.2663726806640625"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.9244455695152284","4","2026-03-30T10:52:35.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","428","13.4345703125","5.519199371337891"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.9479255676269532","4","2026-03-30T10:52:31.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","65","2.7099609375","4.230583190917969"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.9016480142749768","4","2026-03-30T10:52:25.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","408","13.4189453125","5.8150787353515625"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.8574622851602958","4","2026-03-30T10:52:07.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","81","2.6884765625","4.4865264892578125"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.908229502711772","4","2026-03-30T10:51:51.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","437","13.4189453125","5.5119476318359375"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.7024568567171723","4","2026-03-30T10:51:28.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","54","2.6884765625","4.034587860107422"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","0.3879477381706238","3","2026-03-30T10:51:14.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","390","14.0458984375","5.838710784912109"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","-0.3956131935119629","3","2026-03-30T10:51:11.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","77","2.6884765625","4.627368927001953"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","0.6249710321426392","3","2026-03-30T10:50:44.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","455","14.0458984375","5.981952667236328"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","-1.9788422584533691","3","2026-03-30T10:50:35.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","127","2.6884765625","4.201663970947266"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-1.5065491199493408","3","2026-03-30T10:50:23.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","213","13.4345703125","5.889400482177734"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-0.816821813583374","3","2026-03-30T10:50:03.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","51","2.7099609375","4.012596130371094"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-0.7437518682925097","3","2026-03-30T10:49:12.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","233","13.4189453125","5.6585693359375"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-1.6501825202028422","3","2026-03-30T10:49:11.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","79","2.6884765625","4.102439880371094"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-0.47047649235386024","3","2026-03-30T10:49:10.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","219","13.4189453125","5.524372100830078"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-2.99172501239841","3","2026-03-30T10:49:03.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","53","2.6884765625","4.1013336181640625"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.8630502223968506","2","2026-03-30T10:48:43.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","370","14.0458984375","5.8957366943359375"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.5816976428031921","2","2026-03-30T10:47:59.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","58","2.6884765625","4.634006500244141"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","0.4902229905128479","2","2026-03-30T10:47:58.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","369","14.0458984375","5.853309631347656"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","0.25334322452545166","2","2026-03-30T10:47:45.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","77","2.6884765625","4.539573669433594"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","0.5010494589805603","2","2026-03-30T10:47:19.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","577","13.4345703125","5.626060485839844"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","0.4853098392486572","2","2026-03-30T10:46:50.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","61","2.7099609375","4.233192443847656"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.9125823201001076","2","2026-03-30T10:46:45.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","340","13.4189453125","5.461627960205078"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.31076008653074205","2","2026-03-30T10:46:44.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","116","2.6884765625","4.253391265869141"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.6517663042101328","2","2026-03-30T10:45:42.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","361","13.4189453125","5.77044677734375"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.28914789849900924","2","2026-03-30T10:45:15.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","60","2.6884765625","4.458347320556641"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","0.8232001066207886","1","2026-03-30T10:45:06.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","311","14.0458984375","6.0884857177734375"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","0.8889836668968201","1","2026-03-30T10:45:05.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","57","2.6884765625","4.27789306640625"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","0.907739758491516","1","2026-03-30T10:45:00.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","335","14.0458984375","5.949993133544922"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","0.7208730578422546","1","2026-03-30T10:44:24.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","56","2.6884765625","4.405139923095703"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","0.8460008502006531","1","2026-03-30T10:44:09.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","345","13.4345703125","5.425701141357422"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","0.792031466960907","1","2026-03-30T10:43:27.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","52","2.7099609375","4.464500427246094"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.7350234509343441","1","2026-03-30T10:43:07.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","406","13.4189453125","5.901409149169922"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.4693528321972448","1","2026-03-30T10:43:05.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","58","2.6884765625","4.427528381347656"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.5023043872711856","1","2026-03-30T10:42:36.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","390","13.4189453125","6.014873504638672"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.38010330930031455","1","2026-03-30T10:42:31.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","54","2.6884765625","4.138484954833984"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","0.8613439202308655","0","2026-03-30T10:42:16.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","267","14.0458984375","5.8230133056640625"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","0.9086164832115172","0","2026-03-30T10:42:15.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","67","2.6884765625","4.430027008056641"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.758317232131958","0","2026-03-30T10:42:09.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","252","14.0458984375","6.135456085205078"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.8805481195449829","0","2026-03-30T10:40:58.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","73","2.6884765625","4.225498199462891"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.8222217559814453","0","2026-03-30T10:40:56.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","342","13.4345703125","5.532108306884766"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.8683505654335022","0","2026-03-30T10:39:54.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","53","2.7099609375","4.120399475097656"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.911485516029146","0","2026-03-30T10:38:51.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","326","13.4189453125","5.808624267578125"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.71747486727802","0","2026-03-30T10:38:34.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","67","2.6884765625","4.199871063232422"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.8230390373868071","0","2026-03-30T10:37:49.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","313","13.4189453125","5.873958587646484"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.5305508974891","0","2026-03-30T10:37:35.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","53","2.6884765625","4.028045654296875"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.6301820799853635","4","2026-03-30T10:37:24.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","ft","dino-large","1150","14.8486328125","21.043548583984375"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.5742351513412856","4","2026-03-30T10:34:21.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","all","dino-large","459","2.6884765625","10.42300796508789"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.6260640440798884","4","2026-03-30T10:33:10.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","ft","dino-large","1173","14.8486328125","21.14053726196289"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.5869785505650859","4","2026-03-30T10:33:07.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","all","dino-large","463","2.6884765625","10.413127899169922"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.6261837254323737","4","2026-03-30T10:32:36.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","ft","dino-large","1123","16.7724609375","19.702808380126953"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.566004723579007","4","2026-03-30T10:31:46.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","all","dino-large","419","2.7119140625","9.673820495605469"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.6066090685192289","4","2026-03-30T10:30:39.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","ft","dino-large","1104","16.7548828125","19.684974670410156"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5512330218677858","4","2026-03-30T10:29:51.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","all","dino-large","446","2.6884765625","9.643482208251951"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.6062767127268305","4","2026-03-30T10:27:05.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","ft","dino-large","1072","16.7548828125","19.613204956054688"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.5363299545908744","4","2026-03-30T10:26:10.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","all","dino-large","413","2.6884765625","9.633758544921877"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.6559886376606774","3","2026-03-30T10:25:27.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","ft","dino-large","1051","14.8486328125","21.108173370361328"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.5977607037223802","3","2026-03-30T10:24:50.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","all","dino-large","428","2.6884765625","10.44305419921875"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.6783401789000465","3","2026-03-30T10:24:29.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","ft","dino-large","1075","14.8486328125","21.098072052001953"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.6239841321649257","3","2026-03-30T10:23:35.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","all","dino-large","433","2.6884765625","10.449901580810549"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.6571724129561128","3","2026-03-30T10:22:08.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","ft","dino-large","1059","16.7724609375","19.81043243408203"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.5911372187400417","3","2026-03-30T10:22:03.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","all","dino-large","434","2.7119140625","9.78439712524414"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.637334202549878","3","2026-03-30T10:21:36.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","ft","dino-large","1087","16.7548828125","19.75430679321289"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.5632918938508203","3","2026-03-30T10:19:40.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","all","dino-large","438","2.6884765625","9.756351470947266"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.6456551052052708","3","2026-03-30T10:19:28.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","ft","dino-large","1081","16.7548828125","19.739444732666016"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.5428958538947815","3","2026-03-30T10:18:48.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","all","dino-large","436","2.6884765625","9.716022491455078"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.6572912559874782","2","2026-03-30T10:18:29.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","ft","dino-large","1151","14.8486328125","21.034259796142575"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.601555452188354","2","2026-03-30T10:16:50.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","all","dino-large","454","2.6884765625","10.419570922851562"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6702188382145061","2","2026-03-30T10:16:46.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","ft","dino-large","1048","14.8486328125","21.02273941040039"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6248617259290472","2","2026-03-30T10:14:44.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","all","dino-large","437","2.6884765625","10.381065368652344"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6794245341110552","2","2026-03-30T10:13:52.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","ft","dino-large","1065","16.7724609375","19.663013458251953"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6106269166479937","2","2026-03-30T10:13:35.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","all","dino-large","500","2.7119140625","9.681640625"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.6569163892526916","2","2026-03-30T10:13:28.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","ft","dino-large","1897","16.7548828125","19.700443267822266"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.5931425980506995","2","2026-03-30T10:12:27.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","all","dino-large","429","2.6884765625","9.65072250366211"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.6537302084434411","2","2026-03-30T10:11:47.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","ft","dino-large","1074","16.7548828125","19.724613189697266"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.5620992537025397","2","2026-03-30T10:07:54.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","all","dino-large","530","2.6884765625","9.70132064819336"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.5297188333877859","1","2026-03-30T10:07:05.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","ft","dino-large","1057","14.8486328125","21.069503784179688"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.4844263001620087","1","2026-03-30T10:07:04.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","all","dino-large","450","2.6884765625","10.44416046142578"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.5311376090152176","1","2026-03-30T10:06:55.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","ft","dino-large","1037","14.8486328125","21.06549835205078"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.4892600986314352","1","2026-03-30T10:05:51.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","all","dino-large","457","2.6884765625","10.452068328857422"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.5187697965430598","1","2026-03-30T10:03:28.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","ft","dino-large","2484","16.7724609375","19.68365478515625"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.4905935469814264","1","2026-03-30T10:03:17.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","all","dino-large","428","2.7119140625","9.654956817626951"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.5191201855662276","1","2026-03-30T10:03:11.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","ft","dino-large","1215","16.7548828125","19.58744430541992"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.4556742115154446","1","2026-03-30T10:02:43.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","all","dino-large","939","2.6884765625","9.652687072753906"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.5148978829071323","1","2026-03-30T10:02:17.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","ft","dino-large","1150","16.7548828125","19.518646240234375"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.4519045944676212","1","2026-03-30T10:00:00.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","all","dino-large","421","2.6884765625","9.686580657958984"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.6291301015988595","0","2026-03-30T09:59:57.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","ft","dino-large","1161","14.8486328125","21.260684967041016"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.5816146939751426","0","2026-03-30T09:59:34.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2 🤯","all","dino-large","436","2.6884765625","10.478015899658203"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.6286506215888804","0","2026-03-30T09:58:32.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","ft","dino-large","1205","14.8486328125","21.282005310058594"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.5795942393952745","0","2026-03-30T09:57:38.000Z","REG_IMAGE_AMAZON_PACKAGES","TabPFN-v2p5 🇩🇪","all","dino-large","488","2.6884765625","10.526779174804688"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.6115088394790689","0","2026-03-30T09:56:31.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","ft","dino-large","1203","16.7724609375","19.90078353881836"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.5755640735456797","0","2026-03-30T09:55:24.000Z","REG_IMAGE_AMAZON_PACKAGES","TabM Ⓜ️","all","dino-large","407","2.7119140625","9.81326675415039"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.6167215263935586","0","2026-03-30T09:54:16.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","ft","dino-large","1166","16.7548828125","19.869232177734375"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5695410080934098","0","2026-03-30T09:52:39.000Z","REG_IMAGE_AMAZON_PACKAGES","CatBoost 😸","all","dino-large","435","2.6884765625","9.803722381591797"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.5967079794585699","0","2026-03-30T09:52:12.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","ft","dino-large","1137","16.7548828125","19.779781341552734"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.5357386392103294","0","2026-03-30T09:51:36.000Z","REG_IMAGE_AMAZON_PACKAGES","LightGBM 💡","all","dino-large","423","2.6884765625","9.72076416015625"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.990141111894115","4","2026-03-30T09:51:13.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2 🤯","ft","dino-large","1326","14.8291015625","7.274883270263672"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9854889347478034","4","2026-03-30T09:50:38.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2 🤯","all","dino-large","281","2.6572265625","3.22745132446289"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9925507273259492","4","2026-03-30T09:49:50.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2p5 🇩🇪","ft","dino-large","982","14.8291015625","7.280105590820312"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9889044236074956","4","2026-03-30T09:48:01.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2p5 🇩🇪","all","dino-large","299","2.6572265625","3.1997718811035156"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9887326408070956","4","2026-03-30T09:47:50.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabM Ⓜ️","ft","dino-large","921","16.7470703125","7.184886932373047"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.988518734427404","4","2026-03-30T09:46:53.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabM Ⓜ️","all","dino-large","274","2.6865234375","3.037609100341797"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9893286004006414","4","2026-03-30T09:46:28.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","CatBoost 😸","ft","dino-large","997","16.7294921875","7.196933746337891"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9847891489557276","4","2026-03-30T09:46:10.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","CatBoost 😸","all","dino-large","353","2.6572265625","3.0747642517089844"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9859504921549236","4","2026-03-30T09:45:09.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","LightGBM 💡","ft","dino-large","964","16.7294921875","7.1464691162109375"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9808587375903776","4","2026-03-30T09:44:37.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","LightGBM 💡","all","dino-large","304","2.6572265625","3.03976058959961"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9921234315995888","3","2026-03-30T09:44:25.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2 🤯","ft","dino-large","903","14.8291015625","7.303844451904297"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9853215306585668","3","2026-03-30T09:43:27.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2 🤯","all","dino-large","269","2.6572265625","3.209400177001953"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9931546736670408","3","2026-03-30T09:40:37.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2p5 🇩🇪","ft","dino-large","937","14.8291015625","7.2577972412109375"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9893777504293402","3","2026-03-30T09:40:02.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabPFN-v2p5 🇩🇪","all","dino-large","377","2.6572265625","3.2466583251953125"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.991691080308365","3","2026-03-30T09:39:35.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabM Ⓜ️","ft","dino-large","935","16.7470703125","7.192935943603516"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9876934763848332","3","2026-03-30T09:39:26.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","TabM Ⓜ️","all","dino-large","303","2.6865234375","3.0433197021484375"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9901535000557412","3","2026-03-30T09:38:48.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","CatBoost 😸","ft","dino-large","1080","16.7294921875","7.192024230957031"
