"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_0","0.980753777482078","0","ft","CatBoost 😸","2026-03-29T21:43:07.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","615","33.16778564453125","58.59032440185547"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.08694702386856079","0","ft","TabPFN-v2p5 🇩🇪","2026-03-29T21:43:03.000Z","REG_IMAGE_KHAADI_CLOTHES","152","7.60894775390625","5.877094268798828"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.5556467175483704","0","all","TabPFN-v2p5 🇩🇪","2026-03-29T21:42:10.000Z","REG_IMAGE_KHAADI_CLOTHES","27","3.98785400390625","3.6375770568847656"
"tabpfnv2_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.6687490569072689","0","ft","TabPFN-v2 🤯","2026-03-29T21:42:01.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","110","7.58746337890625","2.657188415527344"
"tabpfnv2_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.5686223969828983","0","all","TabPFN-v2 🤯","2026-03-29T21:41:18.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","20","7.60894775390625","1.8544654846191408"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.9480673670768738","0","ft","TabM Ⓜ️","2026-03-29T21:39:22.000Z","REG_IMAGE_KHAADI_CLOTHES","138","7.62066650390625","6.00665283203125"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.696744527499233","0","ft","TabPFN-v2p5 🇩🇪","2026-03-29T21:39:02.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","109","7.58160400390625","2.597759246826172"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.8415991067886353","0","all","TabM Ⓜ️","2026-03-29T21:38:28.000Z","REG_IMAGE_KHAADI_CLOTHES","27","4.00738525390625","4.506427764892578"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.6194771464143297","0","all","TabPFN-v2p5 🇩🇪","2026-03-29T21:38:19.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","18","2.93121337890625","1.8359603881835935"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_0","0.9640871014136144","0","all","CatBoost 😸","2026-03-29T21:38:03.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","274","33.16778564453125","30.157817840576172"
"tabm_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.577293122090116","0","ft","TabM Ⓜ️","2026-03-29T21:36:28.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","82","7.60894775390625","2.53561019897461"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4640373520967429","4","all","CatBoost 😸","2026-03-29T21:35:54.000Z","REG_IMAGE_LETTERBOXD_MOVIES","305","33.16778564453125","5.716606140136719"
"tabm_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.5940904347072923","0","all","TabM Ⓜ️","2026-03-29T21:35:50.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","17","7.58160400390625","1.832927703857422"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.9342614515548152","0","ft","CatBoost 😸","2026-03-29T21:35:34.000Z","REG_IMAGE_KHAADI_CLOTHES","141","7.60894775390625","5.801414489746094"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.6717612873544296","0","all","CatBoost 😸","2026-03-29T21:34:35.000Z","REG_IMAGE_KHAADI_CLOTHES","31","3.98785400390625","4.108497619628906"
"cat_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.5435676000427327","0","ft","CatBoost 😸","2026-03-29T21:33:59.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","86","3.98785400390625","2.68121337890625"
"cat_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.46081098969796286","0","all","CatBoost 😸","2026-03-29T21:33:17.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","20","7.58160400390625","1.908916473388672"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.9080243716585822","0","ft","LightGBM 💡","2026-03-29T21:31:47.000Z","REG_IMAGE_KHAADI_CLOTHES","139","7.60894775390625","4.632568359375"
"light_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.4983828173356032","0","ft","LightGBM 💡","2026-03-29T21:31:31.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","81","7.58160400390625","2.565502166748047"
"light_REG_IMAGE_MANGO_MASS_NET_ESTIMATION_0","0.4253825401114012","0","all","LightGBM 💡","2026-03-29T21:30:49.000Z","REG_IMAGE_MANGO_MASS_NET_ESTIMATION","20","3.23980712890625","1.7326736450195312"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.6948798794515958","0","all","LightGBM 💡","2026-03-29T21:30:49.000Z","REG_IMAGE_KHAADI_CLOTHES","33","3.98785400390625","3.884014129638672"
"light_REG_IMAGE_PAINTING_PRICE_3","0.23205766368280767","3","ft","LightGBM 💡","2026-03-29T21:27:54.000Z","REG_IMAGE_PAINTING_PRICE","687","15.80780029296875","48.83072662353515"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4410467800560687","4","ft","LightGBM 💡","2026-03-29T21:27:10.000Z","REG_IMAGE_LETTERBOXD_MOVIES","429","33.16778564453125","9.82394790649414"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_0","0.982912157349358","0","ft","LightGBM 💡","2026-03-29T21:23:34.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","603","33.16778564453125","58.63875579833984"
"light_REG_IMAGE_PAINTING_PRICE_3","0.21070824180305991","3","all","LightGBM 💡","2026-03-29T21:19:16.000Z","REG_IMAGE_PAINTING_PRICE","367","21.02264404296875","25.381858825683594"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS_0","0.9670207218598026","0","all","LightGBM 💡","2026-03-29T21:18:51.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM_POSTS","260","33.16778564453125","30.01132583618164"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4420476488523022","4","all","LightGBM 💡","2026-03-29T21:17:59.000Z","REG_IMAGE_LETTERBOXD_MOVIES","288","33.16778564453125","4.728797912597656"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5057137585136982","3","ft","TabPFN-v2 🤯","2026-03-29T21:09:14.000Z","REG_IMAGE_LETTERBOXD_MOVIES","422","33.16778564453125","10.36313247680664"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5076222750619857","3","all","TabPFN-v2 🤯","2026-03-29T20:59:58.000Z","REG_IMAGE_LETTERBOXD_MOVIES","309","33.16778564453125","5.013057708740234"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","0.2668948494581339","2","ft","TabPFN-v2 🤯","2026-03-29T20:55:43.000Z","REG_IMAGE_PAINTING_PRICE","1009","15.79217529296875","53.39094924926758"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5193953835709729","3","ft","TabPFN-v2p5 🇩🇪","2026-03-29T20:51:24.000Z","REG_IMAGE_LETTERBOXD_MOVIES","416","33.16778564453125","10.3197021484375"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","0.2935295927407322","2","all","TabPFN-v2 🤯","2026-03-29T20:46:22.000Z","REG_IMAGE_PAINTING_PRICE","365","1.572265625","28.032657623291016"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5178718129038267","3","all","TabPFN-v2p5 🇩🇪","2026-03-29T20:42:18.000Z","REG_IMAGE_LETTERBOXD_MOVIES","304","33.16778564453125","5.063850402832031"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_3","0.49592679125443817","3","ft","TabM Ⓜ️","2026-03-29T20:34:26.000Z","REG_IMAGE_LETTERBOXD_MOVIES","379","33.16778564453125","9.8907470703125"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","0.30909906509587226","2","ft","TabPFN-v2p5 🇩🇪","2026-03-29T20:33:20.000Z","REG_IMAGE_PAINTING_PRICE","572","5.30078125","53.113338470458984"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5033229217285105","3","all","TabM Ⓜ️","2026-03-29T20:26:11.000Z","REG_IMAGE_LETTERBOXD_MOVIES","276","33.16778564453125","4.787715911865234"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","0.3039145586079153","2","all","TabPFN-v2p5 🇩🇪","2026-03-29T20:24:26.000Z","REG_IMAGE_PAINTING_PRICE","347","1.572265625","28.066490173339844"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.47129976952671215","3","ft","CatBoost 😸","2026-03-29T20:18:14.000Z","REG_IMAGE_LETTERBOXD_MOVIES","386","33.16778564453125","11.005374908447266"
"tabm_REG_IMAGE_PAINTING_PRICE_2","0.25788512645143946","2","ft","TabM Ⓜ️","2026-03-29T20:12:13.000Z","REG_IMAGE_PAINTING_PRICE","541","5.314453125","48.26545715332031"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.587991760962177","4","ft","TabPFN-v2 🤯","2026-03-29T20:11:59.000Z","REG_IMAGE_AMAZON_PACKAGES","315","5.26953125","21.25836181640625"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.48489065863432623","3","all","CatBoost 😸","2026-03-29T20:09:45.000Z","REG_IMAGE_LETTERBOXD_MOVIES","282","33.16778564453125","5.937080383300781"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.5453476629733998","4","all","TabPFN-v2 🤯","2026-03-29T20:07:15.000Z","REG_IMAGE_AMAZON_PACKAGES","176","1.595703125","10.597965240478516"
"tabm_REG_IMAGE_PAINTING_PRICE_2","0.28451967907944786","2","all","TabM Ⓜ️","2026-03-29T20:03:57.000Z","REG_IMAGE_PAINTING_PRICE","332","1.595703125","25.28575897216797"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4686126824850816","3","ft","LightGBM 💡","2026-03-29T20:01:58.000Z","REG_IMAGE_LETTERBOXD_MOVIES","376","33.16778564453125","9.823455810546877"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.5950099074846682","4","ft","TabPFN-v2p5 🇩🇪","2026-03-29T20:00:26.000Z","REG_IMAGE_AMAZON_PACKAGES","306","5.30078125","21.223064422607425"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.5553033064922601","4","all","TabPFN-v2p5 🇩🇪","2026-03-29T19:55:54.000Z","REG_IMAGE_AMAZON_PACKAGES","174","5.30078125","10.543224334716797"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4648110861807879","3","all","LightGBM 💡","2026-03-29T19:53:56.000Z","REG_IMAGE_LETTERBOXD_MOVIES","268","33.16778564453125","4.763519287109375"
"cat_REG_IMAGE_PAINTING_PRICE_2","0.2482479159009028","2","ft","CatBoost 😸","2026-03-29T19:51:45.000Z","REG_IMAGE_PAINTING_PRICE","531","5.30078125","48.45254898071289"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.5872250009138524","4","ft","TabM Ⓜ️","2026-03-29T19:49:31.000Z","REG_IMAGE_AMAZON_PACKAGES","287","5.26953125","19.722496032714844"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.5485778250304015","4","all","TabM Ⓜ️","2026-03-29T19:45:23.000Z","REG_IMAGE_AMAZON_PACKAGES","154","1.572265625","9.848220825195312"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_2","0.437505366259093","2","ft","TabPFN-v2 🤯","2026-03-29T19:45:11.000Z","REG_IMAGE_LETTERBOXD_MOVIES","423","33.16778564453125","10.329940795898438"
"cat_REG_IMAGE_PAINTING_PRICE_2","0.24005446013070963","2","all","CatBoost 😸","2026-03-29T19:43:42.000Z","REG_IMAGE_PAINTING_PRICE","325","1.572265625","25.430431365966797"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.54992237139092","4","ft","CatBoost 😸","2026-03-29T19:39:01.000Z","REG_IMAGE_AMAZON_PACKAGES","288","5.30078125","19.83218765258789"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4397944830168121","2","all","TabPFN-v2 🤯","2026-03-29T19:35:55.000Z","REG_IMAGE_LETTERBOXD_MOVIES","310","33.16778564453125","5.082481384277344"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5244940035641712","4","all","CatBoost 😸","2026-03-29T19:34:49.000Z","REG_IMAGE_AMAZON_PACKAGES","155","5.30078125","9.971996307373049"
"light_REG_IMAGE_PAINTING_PRICE_2","0.23027288018068248","2","ft","LightGBM 💡","2026-03-29T19:31:39.000Z","REG_IMAGE_PAINTING_PRICE","529","5.30078125","48.28074645996094"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.5506222402366902","4","ft","LightGBM 💡","2026-03-29T19:28:31.000Z","REG_IMAGE_AMAZON_PACKAGES","283","5.26953125","19.643394470214844"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4563670998599764","2","ft","TabPFN-v2p5 🇩🇪","2026-03-29T19:27:16.000Z","REG_IMAGE_LETTERBOXD_MOVIES","418","33.16778564453125","10.324417114257812"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.4983635995430133","4","all","LightGBM 💡","2026-03-29T19:24:35.000Z","REG_IMAGE_AMAZON_PACKAGES","149","1.572265625","9.793041229248049"
"light_REG_IMAGE_PAINTING_PRICE_2","0.23893388094565748","2","all","LightGBM 💡","2026-03-29T19:23:47.000Z","REG_IMAGE_PAINTING_PRICE","319","1.572265625","25.375648498535156"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4569605467467027","2","all","TabPFN-v2p5 🇩🇪","2026-03-29T19:18:11.000Z","REG_IMAGE_LETTERBOXD_MOVIES","304","33.16778564453125","5.034648895263672"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.6346821444019326","3","ft","TabPFN-v2 🤯","2026-03-29T19:17:24.000Z","REG_IMAGE_AMAZON_PACKAGES","319","43.34765625","21.314922332763672"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.571979077217065","3","all","TabPFN-v2 🤯","2026-03-29T19:12:29.000Z","REG_IMAGE_AMAZON_PACKAGES","185","5.30078125","10.576068878173828"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4509315840876312","2","ft","TabM Ⓜ️","2026-03-29T19:10:24.000Z","REG_IMAGE_LETTERBOXD_MOVIES","378","33.16778564453125","9.88455581665039"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","0.27900352045126575","1","ft","TabPFN-v2 🤯","2026-03-29T19:08:56.000Z","REG_IMAGE_PAINTING_PRICE","660","5.30078125","53.05827713012695"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.6527347086846497","3","ft","TabPFN-v2p5 🇩🇪","2026-03-29T19:05:29.000Z","REG_IMAGE_AMAZON_PACKAGES","320","36.427734375","21.358287811279297"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4395770934655212","2","all","TabM Ⓜ️","2026-03-29T19:01:54.000Z","REG_IMAGE_LETTERBOXD_MOVIES","284","33.16778564453125","4.742809295654297"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.5970434945988832","3","all","TabPFN-v2p5 🇩🇪","2026-03-29T19:00:56.000Z","REG_IMAGE_AMAZON_PACKAGES","174","1.572265625","10.607383728027344"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","0.2714373467116289","1","all","TabPFN-v2 🤯","2026-03-29T18:58:22.000Z","REG_IMAGE_PAINTING_PRICE","390","1.572265625","28.06148910522461"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.42823758475925033","2","ft","CatBoost 😸","2026-03-29T18:54:13.000Z","REG_IMAGE_LETTERBOXD_MOVIES","371","33.16778564453125","11.015262603759766"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.6322326189361557","3","ft","TabM Ⓜ️","2026-03-29T18:54:13.000Z","REG_IMAGE_AMAZON_PACKAGES","303","35.732421875","19.876728057861328"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.5817911086187066","3","all","TabM Ⓜ️","2026-03-29T18:50:05.000Z","REG_IMAGE_AMAZON_PACKAGES","152","5.30078125","9.95236587524414"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.415311635119771","2","all","CatBoost 😸","2026-03-29T18:45:29.000Z","REG_IMAGE_LETTERBOXD_MOVIES","286","33.16778564453125","5.902782440185547"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","0.3386427115510847","1","ft","TabPFN-v2p5 🇩🇪","2026-03-29T18:44:23.000Z","REG_IMAGE_PAINTING_PRICE","620","5.30078125","53.025386810302734"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.6232852178300812","3","ft","CatBoost 😸","2026-03-29T18:43:22.000Z","REG_IMAGE_AMAZON_PACKAGES","308","27.4453125","20.027729034423828"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9852010845357412","4","ft","TabPFN-v2 🤯","2026-03-29T18:42:25.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","259","33.16778564453125","7.423526763916016"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.981380629649552","4","all","TabPFN-v2 🤯","2026-03-29T18:40:39.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","76","33.16778564453125","3.4122543334960938"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.5506792996989938","3","all","CatBoost 😸","2026-03-29T18:39:14.000Z","REG_IMAGE_AMAZON_PACKAGES","153","32.212890625","10.081722259521484"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4130086146194024","2","ft","LightGBM 💡","2026-03-29T18:37:57.000Z","REG_IMAGE_LETTERBOXD_MOVIES","362","33.16778564453125","9.812824249267578"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9869533068609851","4","ft","TabPFN-v2p5 🇩🇪","2026-03-29T18:35:04.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","254","33.16778564453125","7.420276641845703"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","0.32884336154534555","1","all","TabPFN-v2p5 🇩🇪","2026-03-29T18:34:41.000Z","REG_IMAGE_PAINTING_PRICE","382","1.572265625","28.03435516357422"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9864538878660166","4","all","TabPFN-v2p5 🇩🇪","2026-03-29T18:33:23.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","75","33.16778564453125","3.389556884765625"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.6002556089753438","3","ft","LightGBM 💡","2026-03-29T18:32:37.000Z","REG_IMAGE_AMAZON_PACKAGES","301","1.572265625","19.83655548095703"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4124220659960072","2","all","LightGBM 💡","2026-03-29T18:29:39.000Z","REG_IMAGE_LETTERBOXD_MOVIES","275","33.16778564453125","4.765235900878906"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.5405515444880535","3","all","LightGBM 💡","2026-03-29T18:28:41.000Z","REG_IMAGE_AMAZON_PACKAGES","149","5.314453125","9.880935668945312"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9857169067092184","4","ft","TabM Ⓜ️","2026-03-29T18:28:08.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","236","33.16778564453125","7.332706451416016"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9837309343995564","4","all","TabM Ⓜ️","2026-03-29T18:26:27.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","71","33.16778564453125","3.230743408203125"
"tabm_REG_IMAGE_PAINTING_PRICE_1","0.3081340022051735","1","ft","TabM Ⓜ️","2026-03-29T18:22:17.000Z","REG_IMAGE_PAINTING_PRICE","544","5.314453125","48.159393310546875"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.6336684516425726","2","ft","TabPFN-v2 🤯","2026-03-29T18:21:04.000Z","REG_IMAGE_AMAZON_PACKAGES","344","5.26953125","21.2506103515625"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9849743103083248","4","ft","CatBoost 😸","2026-03-29T18:21:02.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","236","33.16778564453125","9.028335571289062"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4300196065541927","1","ft","TabPFN-v2 🤯","2026-03-29T18:20:49.000Z","REG_IMAGE_LETTERBOXD_MOVIES","431","33.16778564453125","10.329708099365234"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9805328426791886","4","all","CatBoost 😸","2026-03-29T18:19:00.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","87","33.16778564453125","4.846538543701172"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.5790150565795829","2","all","TabPFN-v2 🤯","2026-03-29T18:16:21.000Z","REG_IMAGE_AMAZON_PACKAGES","173","1.572265625","10.542888641357422"
"tabm_REG_IMAGE_PAINTING_PRICE_1","0.33691759961379997","1","all","TabM Ⓜ️","2026-03-29T18:14:05.000Z","REG_IMAGE_PAINTING_PRICE","330","1.595703125","25.47353744506836"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9804564129807084","4","ft","LightGBM 💡","2026-03-29T18:13:56.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","228","33.16778564453125","7.312046051025391"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9744424885285012","4","all","LightGBM 💡","2026-03-29T18:12:26.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","63","33.16778564453125","3.197093963623047"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4306419221662988","1","all","TabPFN-v2 🤯","2026-03-29T18:11:18.000Z","REG_IMAGE_LETTERBOXD_MOVIES","312","33.16778564453125","5.058540344238281"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6427582866652379","2","ft","TabPFN-v2p5 🇩🇪","2026-03-29T18:08:55.000Z","REG_IMAGE_AMAZON_PACKAGES","343","5.30078125","21.19432830810547"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9849880646187774","3","ft","TabPFN-v2 🤯","2026-03-29T18:06:45.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","255","33.16778564453125","7.446689605712891"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9823589113769776","3","all","TabPFN-v2 🤯","2026-03-29T18:05:05.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","76","33.16778564453125","3.394012451171875"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.5938327462726152","2","all","TabPFN-v2p5 🇩🇪","2026-03-29T18:04:22.000Z","REG_IMAGE_AMAZON_PACKAGES","171","5.26953125","10.578426361083984"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4489392474831879","1","ft","TabPFN-v2p5 🇩🇪","2026-03-29T18:02:31.000Z","REG_IMAGE_LETTERBOXD_MOVIES","423","33.16778564453125","10.323020935058594"
"cat_REG_IMAGE_PAINTING_PRICE_1","0.3069406203442082","1","ft","CatBoost 😸","2026-03-29T18:01:52.000Z","REG_IMAGE_PAINTING_PRICE","530","5.30078125","48.3433837890625"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.987837168663592","3","ft","TabPFN-v2p5 🇩🇪","2026-03-29T17:59:23.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","255","33.16778564453125","7.457756042480469"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.987381494701122","3","all","TabPFN-v2p5 🇩🇪","2026-03-29T17:57:43.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","75","33.16778564453125","3.3481712341308594"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6696605514320229","2","ft","TabM Ⓜ️","2026-03-29T17:57:38.000Z","REG_IMAGE_AMAZON_PACKAGES","306","1.572265625","19.705856323242188"
"cat_REG_IMAGE_PAINTING_PRICE_1","0.2591866821310742","1","all","CatBoost 😸","2026-03-29T17:53:55.000Z","REG_IMAGE_PAINTING_PRICE","320","1.572265625","25.629959106445312"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6054967442326795","2","all","TabM Ⓜ️","2026-03-29T17:53:26.000Z","REG_IMAGE_AMAZON_PACKAGES","157","1.572265625","9.836322784423828"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.44552598263836873","1","all","TabPFN-v2p5 🇩🇪","2026-03-29T17:53:15.000Z","REG_IMAGE_LETTERBOXD_MOVIES","311","33.16778564453125","5.073982238769531"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9860959979287508","3","ft","TabM Ⓜ️","2026-03-29T17:52:39.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","221","33.16778564453125","7.342754364013672"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9851976173837256","3","all","TabM Ⓜ️","2026-03-29T17:50:58.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","70","33.16778564453125","3.23311996459961"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.6353751638290805","2","ft","CatBoost 😸","2026-03-29T17:46:53.000Z","REG_IMAGE_AMAZON_PACKAGES","298","5.30078125","19.88022232055664"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9839781849477108","3","ft","CatBoost 😸","2026-03-29T17:45:54.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","222","33.16778564453125","9.082942962646484"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4371075980846749","1","ft","TabM Ⓜ️","2026-03-29T17:44:52.000Z","REG_IMAGE_LETTERBOXD_MOVIES","410","33.16778564453125","9.884521484375"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.9809026069945338","3","all","CatBoost 😸","2026-03-29T17:43:53.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","84","33.16778564453125","4.859230041503906"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.552854767860905","2","all","CatBoost 😸","2026-03-29T17:42:51.000Z","REG_IMAGE_AMAZON_PACKAGES","155","5.26953125","9.985668182373049"
"light_REG_IMAGE_PAINTING_PRICE_1","0.30475186253563924","1","ft","LightGBM 💡","2026-03-29T17:41:47.000Z","REG_IMAGE_PAINTING_PRICE","528","5.30078125","48.1345329284668"
"light_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_3","0.984593623963932","3","ft","LightGBM 💡","2026-03-29T17:39:09.000Z","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","211","33.16778564453125","7.314418792724609"
