"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model","train_peak_cpu_gb","train_peak_gpu_gb"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.913433579707986","3","ft","TabPFN-v2p5 🇩🇪","2026-04-05T00:44:30.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5763","e5-large","3.1344070434570312","39.5810546875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.909890299888332","3","all","TabPFN-v2p5 🇩🇪","2026-04-05T00:44:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","894","e5-large","2.17374038696289","2.8779296875"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9130570764844542","3","ft","TabM Ⓜ️","2026-04-05T00:44:06.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","6037","e5-large","3.0861778259277344","39.5791015625"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9082969002109168","3","all","TabM Ⓜ️","2026-04-05T00:39:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","845","e5-large","2.3294906616210938","2.9072265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9093404137470416","3","ft","CatBoost 😸","2026-04-05T00:38:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","6051","e5-large","3.0352935791015625","39.5322265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9058339522916384","3","all","CatBoost 😸","2026-04-05T00:37:11.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","886","e5-large","1.8544273376464844","2.8779296875"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9028014996522682","3","ft","LightGBM 💡","2026-04-05T00:35:37.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","6037","e5-large","2.972797393798828","39.5322265625"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.8988698718906869","3","all","LightGBM 💡","2026-04-05T00:33:48.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","842","e5-large","2.309398651123047","2.8779296875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9229220950786792","2","ft","TabPFN-v2 🤯","2026-04-05T00:32:14.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5777","e5-large","2.9296226501464844","39.5498046875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9206052145681785","2","all","TabPFN-v2 🤯","2026-04-05T00:29:01.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","903","e5-large","1.9750289916992188","2.8779296875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9236008849979026","2","ft","TabPFN-v2p5 🇩🇪","2026-04-05T00:17:52.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5759","e5-large","3.0216751098632812","39.5498046875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9221539265053768","2","all","TabPFN-v2p5 🇩🇪","2026-04-05T00:14:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","893","e5-large","1.7101287841796875","2.8779296875"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9228614531248313","2","ft","TabM Ⓜ️","2026-04-05T00:04:42.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4837","e5-large","2.8445358276367188","39.5322265625"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9212607908556456","2","all","TabM Ⓜ️","2026-04-04T23:59:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","850","e5-large","2.048839569091797","2.9072265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9191480459564136","2","ft","CatBoost 😸","2026-04-04T23:51:06.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4860","e5-large","3.2167282104492188","39.5791015625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9161968543348148","2","all","CatBoost 😸","2026-04-04T23:49:29.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","908","e5-large","2.13570785522461","2.8779296875"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9091666008509174","2","ft","LightGBM 💡","2026-04-04T23:46:30.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4825","e5-large","2.9006500244140625","39.5322265625"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.908078395286967","2","all","LightGBM 💡","2026-04-04T23:45:15.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","864","e5-large","2.1415367126464844","2.8779296875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9164517586736648","1","ft","TabPFN-v2 🤯","2026-04-04T23:39:41.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4005","e5-large","3.112464904785156","39.5498046875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9131555459288552","1","all","TabPFN-v2 🤯","2026-04-04T23:36:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","891","e5-large","1.8103981018066408","2.8779296875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9163237114473398","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T23:35:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","3996","e5-large","2.906963348388672","39.5498046875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9145621693325892","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T23:33:01.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","894","e5-large","2.150043487548828","2.8779296875"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9176700231766232","1","ft","TabM Ⓜ️","2026-04-04T23:32:58.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4841","e5-large","2.84427261352539","39.5322265625"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9129719150755468","1","all","TabM Ⓜ️","2026-04-04T23:32:04.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","863","e5-large","2.2650604248046875","2.9072265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9126736086256432","1","ft","CatBoost 😸","2026-04-04T23:31:26.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4873","e5-large","3.216358184814453","39.5791015625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.909612069958253","1","all","CatBoost 😸","2026-04-04T23:28:53.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","882","e5-large","1.8629074096679688","2.8779296875"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9052786636016554","1","ft","LightGBM 💡","2026-04-04T23:23:58.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4825","e5-large","2.977703094482422","39.5322265625"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9036926963578183","1","all","LightGBM 💡","2026-04-04T23:23:38.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","864","e5-large","1.6247634887695312","2.8779296875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9212009984671988","0","ft","TabPFN-v2 🤯","2026-04-04T23:21:21.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4451","e5-large","3.196441650390625","39.5498046875"
"tabpfnv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9166159513959332","0","all","TabPFN-v2 🤯","2026-04-04T23:20:55.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","894","e5-large","1.725933074951172","2.8779296875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9210385637952806","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T23:19:47.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","4434","e5-large","3.2570266723632812","39.5498046875"
"tabpfnv2p5_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9179854773630328","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T23:16:51.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","889","e5-large","1.757854461669922","2.8779296875"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9208061793074028","0","ft","TabM Ⓜ️","2026-04-04T23:12:29.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5218","e5-large","3.242755889892578","39.5791015625"
"tabm_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.917421193444936","0","all","TabM Ⓜ️","2026-04-04T23:09:17.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","855","e5-large","1.7736701965332031","2.9072265625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.917495239849914","0","ft","CatBoost 😸","2026-04-04T23:09:09.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5277","e5-large","2.911243438720703","39.5791015625"
"cat_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.913373215666552","0","all","CatBoost 😸","2026-04-04T23:06:02.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","886","e5-large","2.2673606872558594","2.8779296875"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9133697293112228","0","ft","LightGBM 💡","2026-04-04T23:04:49.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","5239","e5-large","2.960956573486328","39.5791015625"
"light_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9095432609274584","0","all","LightGBM 💡","2026-04-04T23:02:46.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","841","e5-large","1.6308708190917969","2.8779296875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9337923472454775","4","ft","TabPFN-v2 🤯","2026-04-04T23:02:24.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2018","e5-large","3.236248016357422","39.5341796875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9240516175656484","4","all","TabPFN-v2 🤯","2026-04-04T23:00:49.000Z","MUL_TEXT_PRODUCT_SENTIMENT","233","e5-large","2.003276824951172","2.8779296875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9357781621058152","4","ft","TabPFN-v2p5 🇩🇪","2026-04-04T22:59:32.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2005","e5-large","3.030902862548828","39.5341796875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9258964285501168","4","all","TabPFN-v2p5 🇩🇪","2026-04-04T22:59:06.000Z","MUL_TEXT_PRODUCT_SENTIMENT","214","e5-large","2.09481430053711","2.8779296875"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9321680762820296","4","ft","TabM Ⓜ️","2026-04-04T22:57:41.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2020","e5-large","3.1706275939941406","39.5634765625"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9290707294474346","4","all","TabM Ⓜ️","2026-04-04T22:57:19.000Z","MUL_TEXT_PRODUCT_SENTIMENT","204","e5-large","2.0787506103515625","2.9052734375"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9271657083681196","4","ft","CatBoost 😸","2026-04-04T22:56:55.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2023","e5-large","3.2114944458007812","39.5595703125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9136048037584668","4","all","CatBoost 😸","2026-04-04T22:55:58.000Z","MUL_TEXT_PRODUCT_SENTIMENT","211","e5-large","1.7901039123535156","2.8779296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8959096261497367","4","ft","LightGBM 💡","2026-04-04T22:55:07.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2022","e5-large","3.061992645263672","39.5595703125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9078050961979636","4","all","LightGBM 💡","2026-04-04T22:53:50.000Z","MUL_TEXT_PRODUCT_SENTIMENT","203","e5-large","1.8653602600097656","2.8779296875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9433518769510292","3","ft","TabPFN-v2 🤯","2026-04-04T22:53:41.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1809","e5-large","3.167236328125","39.5341796875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.928902521991286","3","all","TabPFN-v2 🤯","2026-04-04T22:53:35.000Z","MUL_TEXT_PRODUCT_SENTIMENT","345","e5-large","1.6293830871582031","2.8779296875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_3","0.945827464801522","3","ft","TabPFN-v2p5 🇩🇪","2026-04-04T22:51:14.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1801","e5-large","3.1937217712402344","39.5341796875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9325177912767344","3","all","TabPFN-v2p5 🇩🇪","2026-04-04T22:49:56.000Z","MUL_TEXT_PRODUCT_SENTIMENT","215","e5-large","1.8753890991210935","2.8779296875"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9381544634126294","3","ft","TabM Ⓜ️","2026-04-04T22:46:00.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2020","e5-large","3.1597824096679688","39.5634765625"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9238666740795428","3","all","TabM Ⓜ️","2026-04-04T22:42:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","228","e5-large","2.0640220642089844","2.9052734375"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9254621850665212","3","ft","CatBoost 😸","2026-04-04T22:38:48.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2017","e5-large","3.2246360778808594","39.5595703125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9126330150711092","3","all","CatBoost 😸","2026-04-04T22:36:51.000Z","MUL_TEXT_PRODUCT_SENTIMENT","216","e5-large","1.5203399658203125","2.8779296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_3","0.913874707630863","3","ft","LightGBM 💡","2026-04-04T22:35:31.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2021","e5-large","3.133769989013672","39.5595703125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9192706188455976","3","all","LightGBM 💡","2026-04-04T22:33:22.000Z","MUL_TEXT_PRODUCT_SENTIMENT","206","e5-large","1.5110092163085938","2.8779296875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_2","0.92299260385389","2","ft","TabPFN-v2 🤯","2026-04-04T22:31:55.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2229","e5-large","3.226085662841797","39.5341796875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9231643562499028","2","all","TabPFN-v2 🤯","2026-04-04T22:31:46.000Z","MUL_TEXT_PRODUCT_SENTIMENT","221","e5-large","1.5309066772460938","2.8779296875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.92898692006026","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T22:28:59.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2219","e5-large","3.036945343017578","39.5341796875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9276049234363548","2","all","TabPFN-v2p5 🇩🇪","2026-04-04T22:27:56.000Z","MUL_TEXT_PRODUCT_SENTIMENT","223","e5-large","1.920013427734375","2.8779296875"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9203491916815024","2","ft","TabM Ⓜ️","2026-04-04T22:26:58.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1836","e5-large","3.1668243408203125","39.5615234375"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9261227335556724","2","all","TabM Ⓜ️","2026-04-04T22:25:30.000Z","MUL_TEXT_PRODUCT_SENTIMENT","205","e5-large","1.659698486328125","2.9052734375"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9217802472130884","2","ft","CatBoost 😸","2026-04-04T22:23:18.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1828","e5-large","3.239360809326172","39.5576171875"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_2","0.926676295472742","2","all","CatBoost 😸","2026-04-04T22:21:50.000Z","MUL_TEXT_PRODUCT_SENTIMENT","214","e5-large","1.6026649475097656","2.8779296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_2","0.92655474427345","2","ft","LightGBM 💡","2026-04-04T22:20:37.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1829","e5-large","3.2022705078125","39.5576171875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9129687495773452","2","all","LightGBM 💡","2026-04-04T22:19:49.000Z","MUL_TEXT_PRODUCT_SENTIMENT","201","e5-large","1.7099151611328125","2.8779296875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9463065828728432","1","ft","TabPFN-v2 🤯","2026-04-04T22:16:59.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2523","e5-large","3.1941909790039062","39.5341796875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9345623081775388","1","all","TabPFN-v2 🤯","2026-04-04T22:16:42.000Z","MUL_TEXT_PRODUCT_SENTIMENT","231","e5-large","1.6249618530273438","2.8779296875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9464671886620116","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T22:13:45.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2527","e5-large","3.0539283752441406","39.5341796875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9401815804290732","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T22:10:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","213","e5-large","1.5691871643066406","2.8779296875"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_1","0.944011974086725","1","ft","TabM Ⓜ️","2026-04-04T22:07:31.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1543","e5-large","2.948314666748047","39.5556640625"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9013441466695212","1","all","TabM Ⓜ️","2026-04-04T22:06:39.000Z","MUL_TEXT_PRODUCT_SENTIMENT","203","e5-large","1.6603546142578125","2.9052734375"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9424585806890018","1","ft","CatBoost 😸","2026-04-04T22:05:47.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1559","e5-large","3.0892257690429688","39.5517578125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9219158599099698","1","all","CatBoost 😸","2026-04-04T22:03:04.000Z","MUL_TEXT_PRODUCT_SENTIMENT","212","e5-large","1.5105743408203125","2.8779296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_1","0.949213727915452","1","ft","LightGBM 💡","2026-04-04T22:02:06.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1546","e5-large","3.1832923889160156","39.5517578125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9209432948864168","1","all","LightGBM 💡","2026-04-04T21:56:31.000Z","MUL_TEXT_PRODUCT_SENTIMENT","330","e5-large","1.4859161376953125","2.8779296875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9308793413103532","0","ft","TabPFN-v2 🤯","2026-04-04T21:52:57.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2033","e5-large","3.1615982055664062","39.5341796875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_0","0.92114633190827","0","all","TabPFN-v2 🤯","2026-04-04T21:52:10.000Z","MUL_TEXT_PRODUCT_SENTIMENT","256","e5-large","2.0880126953125","2.8779296875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9394902100122108","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T21:48:19.000Z","MUL_TEXT_PRODUCT_SENTIMENT","2004","e5-large","2.8926239013671875","39.5341796875"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_0","0.923564794799947","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T21:46:25.000Z","MUL_TEXT_PRODUCT_SENTIMENT","214","e5-large","1.7457389831542969","2.8779296875"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9295188109015542","0","ft","TabM Ⓜ️","2026-04-04T21:44:57.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1917","e5-large","3.1204910278320312","39.5634765625"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9236797682473812","0","all","TabM Ⓜ️","2026-04-04T21:42:56.000Z","MUL_TEXT_PRODUCT_SENTIMENT","206","e5-large","1.7092514038085938","2.9052734375"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9234973203324552","0","ft","CatBoost 😸","2026-04-04T21:42:50.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1930","e5-large","3.092369079589844","39.5595703125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9021668337185286","0","all","CatBoost 😸","2026-04-04T21:39:21.000Z","MUL_TEXT_PRODUCT_SENTIMENT","211","e5-large","1.558349609375","2.8779296875"
"light_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9150148722552134","0","ft","LightGBM 💡","2026-04-04T21:35:24.000Z","MUL_TEXT_PRODUCT_SENTIMENT","1923","e5-large","3.1703872680664062","39.5595703125"
"light_MUL_TEXT_PRODUCT_SENTIMENT_0","0.9244170466864874","0","all","LightGBM 💡","2026-04-04T21:31:54.000Z","MUL_TEXT_PRODUCT_SENTIMENT","203","e5-large","1.900920867919922","2.8779296875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.9115586818609024","4","ft","TabPFN-v2 🤯","2026-04-04T21:31:06.000Z","BIN_TEXT_FAKE_JOB_POSTING","11211","e5-large","2.9773216247558594","39.5849609375"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8620036419172932","4","all","TabPFN-v2 🤯","2026-04-04T21:17:25.000Z","BIN_TEXT_FAKE_JOB_POSTING","1309","e5-large","1.7580299377441406","2.8779296875"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9181449718045112","4","ft","TabPFN-v2p5 🇩🇪","2026-04-04T21:10:28.000Z","BIN_TEXT_FAKE_JOB_POSTING","11239","e5-large","3.12445068359375","39.5849609375"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9195106907894736","4","all","TabPFN-v2p5 🇩🇪","2026-04-04T21:09:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","1313","e5-large","1.6837844848632812","2.8779296875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.86765742481203","4","ft","TabM Ⓜ️","2026-04-04T20:56:46.000Z","BIN_TEXT_FAKE_JOB_POSTING","7201","e5-large","3.210742950439453","39.5576171875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.8892739661654134","4","all","TabM Ⓜ️","2026-04-04T20:56:36.000Z","BIN_TEXT_FAKE_JOB_POSTING","1241","e5-large","2.3066978454589844","2.9052734375"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.8685385338345865","4","ft","CatBoost 😸","2026-04-04T20:51:52.000Z","BIN_TEXT_FAKE_JOB_POSTING","7214","e5-large","3.08780288696289","39.5576171875"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.8671581296992482","4","all","CatBoost 😸","2026-04-04T20:48:01.000Z","BIN_TEXT_FAKE_JOB_POSTING","1258","e5-large","1.8079071044921875","2.8779296875"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.8637952302631579","4","ft","LightGBM 💡","2026-04-04T20:38:49.000Z","BIN_TEXT_FAKE_JOB_POSTING","7193","e5-large","3.270233154296875","39.5576171875"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.8507254464285714","4","all","LightGBM 💡","2026-04-04T20:36:08.000Z","BIN_TEXT_FAKE_JOB_POSTING","1231","e5-large","1.6157493591308594","2.8779296875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.9366482612781954","3","ft","TabPFN-v2 🤯","2026-04-04T20:32:01.000Z","BIN_TEXT_FAKE_JOB_POSTING","8578","e5-large","3.1091957092285156","39.5517578125"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.9326759281015036","3","all","TabPFN-v2 🤯","2026-04-04T20:30:02.000Z","BIN_TEXT_FAKE_JOB_POSTING","1305","e5-large","1.7981529235839844","2.8779296875"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.95601797462406","3","ft","TabPFN-v2p5 🇩🇪","2026-04-04T20:26:34.000Z","BIN_TEXT_FAKE_JOB_POSTING","8596","e5-large","3.093963623046875","39.5634765625"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.9588668937969924","3","all","TabPFN-v2p5 🇩🇪","2026-04-04T20:26:16.000Z","BIN_TEXT_FAKE_JOB_POSTING","1299","e5-large","1.6622238159179688","2.8779296875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.9671199483082706","3","ft","TabM Ⓜ️","2026-04-04T20:22:15.000Z","BIN_TEXT_FAKE_JOB_POSTING","6046","e5-large","3.029155731201172","39.5576171875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.947236254699248","3","all","TabM Ⓜ️","2026-04-04T20:17:44.000Z","BIN_TEXT_FAKE_JOB_POSTING","1258","e5-large","2.3858680725097656","2.9052734375"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9399964755639098","3","ft","CatBoost 😸","2026-04-04T20:09:44.000Z","BIN_TEXT_FAKE_JOB_POSTING","6054","e5-large","2.863300323486328","39.5576171875"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.928953242481203","3","all","CatBoost 😸","2026-04-04T20:09:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","1252","e5-large","1.79052734375","2.8779296875"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9484991776315788","3","ft","LightGBM 💡","2026-04-04T20:07:43.000Z","BIN_TEXT_FAKE_JOB_POSTING","6030","e5-large","3.161579132080078","39.5576171875"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9400258458646618","3","all","LightGBM 💡","2026-04-04T20:05:43.000Z","BIN_TEXT_FAKE_JOB_POSTING","1230","e5-large","1.6318473815917969","2.8779296875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9100534539473684","2","ft","TabPFN-v2 🤯","2026-04-04T20:03:42.000Z","BIN_TEXT_FAKE_JOB_POSTING","7318","e5-large","2.9865646362304688","39.5615234375"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9374192316729324","2","all","TabPFN-v2 🤯","2026-04-04T19:44:03.000Z","BIN_TEXT_FAKE_JOB_POSTING","1319","e5-large","1.7459487915039062","2.8779296875"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9382562852443608","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T19:43:55.000Z","BIN_TEXT_FAKE_JOB_POSTING","7255","e5-large","3.1536941528320312","39.5654296875"
