"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","State","train_peak_cpu_gb","train_peak_gpu_gb"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7312293198529412","0","all","CatBoost 😸","2026-04-02T22:31:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","347","finished","1.8095169067382812","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_4","0.7302579817873799","4","ft","TabPFN-v2 🤯","2026-04-03T17:38:40.000Z","REG_TEXT_ZOMATO_RESTAURANTS","9120","finished","2.9221115112304688","15.7998046875"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7297127757352939","1","all","CatBoost 😸","2026-04-02T22:39:57.000Z","BIN_TEXT_KICKSTARTER_FUNDING","367","finished","1.8480110168457031","1.0986328125"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_4","0.729387637867647","4","ft","CatBoost 😸","2026-04-02T23:12:30.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1397","finished","1.973163604736328","16.6318359375"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7280141314338235","4","ft","TabPFN-v2p5 🇩🇪","2026-04-02T23:17:12.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1232","finished","1.9590911865234375","20.3173828125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7271691176470588","1","ft","LightGBM 💡","2026-04-02T22:39:10.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1372","finished","1.7655677795410156","16.6318359375"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_3","0.7261659928349398","3","all","TabPFN-v2 🤯","2026-04-03T16:46:08.000Z","REG_TEXT_ZOMATO_RESTAURANTS","898","finished","2.604351043701172","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_1","0.726013398839449","1","all","TabPFN-v2 🤯","2026-04-03T18:16:47.000Z","REG_TEXT_VANCOUVER_SALARIES","165","finished","1.6543006896972656","1.0986328125"
"light_REG_TEXT_VANCOUVER_SALARIES_1","0.725961571815537","1","all","LightGBM 💡","2026-04-03T18:06:10.000Z","REG_TEXT_VANCOUVER_SALARIES","142","finished","1.5003929138183594","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_0","0.7259078968556854","0","all","TabPFN-v2 🤯","2026-04-03T14:14:34.000Z","REG_TEXT_ZOMATO_RESTAURANTS","903","finished","2.5211410522460938","1.0986328125"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7246794577205884","4","ft","TabPFN-v2 🤯","2026-04-02T23:18:30.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1240","finished","1.9983253479003904","20.3173828125"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7245502068014706","1","all","TabPFN-v2 🤯","2026-04-02T22:45:18.000Z","BIN_TEXT_KICKSTARTER_FUNDING","387","finished","1.8596725463867188","1.0986328125"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.722551700367647","0","all","TabPFN-v2 🤯","2026-04-02T22:37:24.000Z","BIN_TEXT_KICKSTARTER_FUNDING","371","finished","1.8224143981933592","1.0986328125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7223678768382353","4","ft","LightGBM 💡","2026-04-02T23:11:52.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1371","finished","1.7968368530273438","16.6318359375"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7205215992647059","4","all","CatBoost 😸","2026-04-02T23:12:23.000Z","BIN_TEXT_KICKSTARTER_FUNDING","361","finished","1.781940460205078","1.0986328125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7203216911764706","0","all","LightGBM 💡","2026-04-02T22:30:31.000Z","BIN_TEXT_KICKSTARTER_FUNDING","332","finished","1.5864181518554688","1.0986328125"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7199241727941176","3","all","CatBoost 😸","2026-04-02T23:03:15.000Z","BIN_TEXT_KICKSTARTER_FUNDING","356","finished","1.8464889526367188","1.0986328125"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7188803998161766","3","all","TabPFN-v2 🤯","2026-04-02T23:10:00.000Z","BIN_TEXT_KICKSTARTER_FUNDING","373","finished","1.81622314453125","1.0986328125"
"light_REG_TEXT_VANCOUVER_SALARIES_2","0.7159660578201654","2","all","LightGBM 💡","2026-04-03T18:18:49.000Z","REG_TEXT_VANCOUVER_SALARIES","141","finished","1.5047950744628906","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_2","0.7136564499286909","2","all","TabPFN-v2 🤯","2026-04-03T15:09:26.000Z","REG_TEXT_ZOMATO_RESTAURANTS","973","finished","2.70663070678711","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7124281787079636","1","all","TabPFN-v2 🤯","2026-04-03T14:40:06.000Z","REG_TEXT_ZOMATO_RESTAURANTS","896","finished","2.5163497924804688","1.0986328125"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7122575827205881","1","all","TabM Ⓜ️","2026-04-02T22:41:44.000Z","BIN_TEXT_KICKSTARTER_FUNDING","335","finished","1.784992218017578","1.1865234375"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7116205193014706","4","all","TabPFN-v2 🤯","2026-04-02T23:18:11.000Z","BIN_TEXT_KICKSTARTER_FUNDING","372","finished","1.8287506103515625","1.0986328125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7099057904411765","3","all","LightGBM 💡","2026-04-02T23:01:16.000Z","BIN_TEXT_KICKSTARTER_FUNDING","421","finished","1.587787628173828","1.0986328125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7086638327205882","1","all","LightGBM 💡","2026-04-02T22:39:07.000Z","BIN_TEXT_KICKSTARTER_FUNDING","332","finished","1.5885696411132812","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_4","0.700870110708772","4","all","TabPFN-v2 🤯","2026-04-03T17:35:51.000Z","REG_TEXT_ZOMATO_RESTAURANTS","908","finished","2.751007080078125","1.0986328125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7006755514705881","4","all","LightGBM 💡","2026-04-02T23:11:37.000Z","BIN_TEXT_KICKSTARTER_FUNDING","332","finished","1.588115692138672","1.0986328125"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.6818249271111577","2","all","TabM Ⓜ️","2026-04-02T22:10:12.000Z","BIN_TEXT_JIGSAW_TOXICITY","157","finished","1.7661361694335938","1.1845703125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_1","0.629651967781028","1","ft","TabM Ⓜ️","2026-04-04T02:59:37.000Z","REG_TEXT_VIDEO_GAMES_SALES","1143","finished","1.8206558227539065","15.9150390625"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_0","0.6199794936149778","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:04:09.000Z","REG_TEXT_BOOK_PRICE","178","finished","1.6408615112304688","1.0986328125"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_1","0.6161363454477351","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T01:14:17.000Z","REG_TEXT_ROTTEN_TOMATOES","3182","finished","2.03668212890625","19.0244140625"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_1","0.61188797957248","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T01:13:56.000Z","REG_TEXT_ROTTEN_TOMATOES","560","finished","1.8774375915527344","1.0986328125"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_1","0.6006219150751374","1","ft","TabPFN-v2 🤯","2026-04-04T01:18:47.000Z","REG_TEXT_ROTTEN_TOMATOES","3401","finished","2.1738967895507812","19.0244140625"
"tabm_REG_TEXT_ROTTEN_TOMATOES_1","0.599824636089423","1","ft","TabM Ⓜ️","2026-04-04T01:12:37.000Z","REG_TEXT_ROTTEN_TOMATOES","2470","finished","1.856361389160156","15.8896484375"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_1","0.5976109360244635","1","all","TabM Ⓜ️","2026-04-04T02:58:33.000Z","REG_TEXT_VIDEO_GAMES_SALES","173","finished","1.7523422241210938","1.1845703125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_2","0.5931691629626157","2","all","TabM Ⓜ️","2026-04-04T03:08:27.000Z","REG_TEXT_VIDEO_GAMES_SALES","155","finished","1.7515869140625","1.1845703125"
"tabm_REG_TEXT_ROTTEN_TOMATOES_1","0.5929092399389077","1","all","TabM Ⓜ️","2026-04-04T01:12:22.000Z","REG_TEXT_ROTTEN_TOMATOES","522","finished","1.776775360107422","1.1240234375"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_0","0.5906335449505111","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T00:58:11.000Z","REG_TEXT_ROTTEN_TOMATOES","3666","finished","2.0440635681152344","19.0244140625"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_1","0.5886473548136051","1","all","TabPFN-v2 🤯","2026-04-04T01:18:10.000Z","REG_TEXT_ROTTEN_TOMATOES","601","finished","1.9936637878417969","1.0986328125"
"tabm_REG_TEXT_BOOK_PRICE_1","0.5857410213094272","1","ft","TabM Ⓜ️","2026-04-03T12:13:22.000Z","REG_TEXT_BOOK_PRICE","1414","finished","1.8391265869140625","17.2841796875"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_2","0.5845261812618856","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T01:41:06.000Z","REG_TEXT_ROTTEN_TOMATOES","4135","finished","2.0445709228515625","19.0244140625"
"tabm_REG_TEXT_BOOK_PRICE_0","0.5834345928630047","0","all","TabM Ⓜ️","2026-04-03T12:00:33.000Z","REG_TEXT_BOOK_PRICE","169","finished","1.7293815612792969","1.1181640625"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_2","0.5803130224177016","2","ft","TabM Ⓜ️","2026-04-04T03:11:00.000Z","REG_TEXT_VIDEO_GAMES_SALES","929","finished","1.8210296630859375","15.9150390625"
"cat_REG_TEXT_BOOK_PRICE_1","0.5799502074859735","1","ft","CatBoost 😸","2026-04-03T12:11:32.000Z","REG_TEXT_BOOK_PRICE","1428","finished","1.826629638671875","17.2783203125"
"tabm_REG_TEXT_BOOK_PRICE_1","0.5796717826582629","1","all","TabM Ⓜ️","2026-04-03T12:12:23.000Z","REG_TEXT_BOOK_PRICE","168","finished","1.7265548706054688","1.1181640625"
"cat_REG_TEXT_BOOK_PRICE_1","0.5796265495618038","1","all","CatBoost 😸","2026-04-03T12:11:32.000Z","REG_TEXT_BOOK_PRICE","300","finished","1.6198158264160156","1.1044921875"
"cat_REG_TEXT_BOOK_PRICE_0","0.5792585140353868","0","ft","CatBoost 😸","2026-04-03T11:57:36.000Z","REG_TEXT_BOOK_PRICE","1194","finished","1.8120651245117188","17.2783203125"
"cat_REG_TEXT_ROTTEN_TOMATOES_1","0.5769222454363132","1","ft","CatBoost 😸","2026-04-04T01:08:59.000Z","REG_TEXT_ROTTEN_TOMATOES","2534","finished","1.8042716979980469","15.8837890625"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_1","0.5758102084205341","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:14:04.000Z","REG_TEXT_BOOK_PRICE","181","finished","1.6311531066894531","1.0986328125"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_2","0.5712832279232751","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:21:52.000Z","REG_TEXT_BOOK_PRICE","177","finished","1.6301612854003906","1.0986328125"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_2","0.5682808023882957","2","ft","TabPFN-v2 🤯","2026-04-04T01:46:40.000Z","REG_TEXT_ROTTEN_TOMATOES","4200","finished","2.1762161254882812","19.0244140625"
"cat_REG_TEXT_BOOK_PRICE_2","0.568201935447767","2","ft","CatBoost 😸","2026-04-03T12:20:21.000Z","REG_TEXT_BOOK_PRICE","1209","finished","1.8177528381347656","17.2783203125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_0","0.5631043158447895","0","all","TabM Ⓜ️","2026-04-04T02:43:28.000Z","REG_TEXT_VIDEO_GAMES_SALES","166","finished","1.751983642578125","1.1845703125"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_0","0.5624856053891091","0","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:07:02.000Z","REG_TEXT_BOOK_PRICE","1281","finished","1.817829132080078","21.9716796875"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_0","0.562262776013584","0","ft","TabPFN-v2 🤯","2026-04-04T01:01:54.000Z","REG_TEXT_ROTTEN_TOMATOES","3723","finished","2.1440658569335938","19.0244140625"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_2","0.5621416764897117","2","all","TabPFN-v2p5 🇩🇪","2026-04-04T01:39:51.000Z","REG_TEXT_ROTTEN_TOMATOES","559","finished","1.8612823486328125","1.0986328125"
"cat_REG_TEXT_ROTTEN_TOMATOES_1","0.560818438947507","1","all","CatBoost 😸","2026-04-04T01:08:25.000Z","REG_TEXT_ROTTEN_TOMATOES","582","finished","1.630146026611328","1.0986328125"
"tabm_REG_TEXT_BOOK_PRICE_2","0.5607380188263659","2","all","TabM Ⓜ️","2026-04-03T12:20:51.000Z","REG_TEXT_BOOK_PRICE","183","finished","1.7564239501953125","1.1181640625"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_3","0.5599059288000197","3","ft","TabPFN-v2p5 🇩🇪","2026-04-04T02:04:01.000Z","REG_TEXT_ROTTEN_TOMATOES","2475","finished","2.0351600646972656","19.0244140625"
"light_REG_TEXT_VIDEO_GAMES_SALES_0","0.5587081782121397","0","ft","LightGBM 💡","2026-04-04T02:36:52.000Z","REG_TEXT_VIDEO_GAMES_SALES","1598","finished","1.736713409423828","15.9072265625"
"tabpfnv2_REG_TEXT_BOOK_PRICE_0","0.5581469927896094","0","all","TabPFN-v2 🤯","2026-04-03T12:08:18.000Z","REG_TEXT_BOOK_PRICE","187","finished","1.6510467529296875","1.0986328125"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_0","0.5579760128568851","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T00:57:40.000Z","REG_TEXT_ROTTEN_TOMATOES","562","finished","1.874176025390625","1.0986328125"
"tabm_REG_TEXT_BOOK_PRICE_3","0.5578273824607862","3","ft","TabM Ⓜ️","2026-04-03T12:32:49.000Z","REG_TEXT_BOOK_PRICE","1164","finished","1.8040771484375","17.2841796875"
"light_REG_TEXT_BOOK_PRICE_1","0.5556948549601202","1","ft","LightGBM 💡","2026-04-03T12:11:04.000Z","REG_TEXT_BOOK_PRICE","1391","finished","1.7273330688476562","17.2783203125"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_3","0.5551102379880121","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:34:19.000Z","REG_TEXT_BOOK_PRICE","2118","finished","1.8241920471191408","21.9716796875"
"cat_REG_TEXT_BOOK_PRICE_0","0.5550532693888099","0","all","CatBoost 😸","2026-04-03T11:56:11.000Z","REG_TEXT_BOOK_PRICE","215","finished","1.7616462707519531","1.1044921875"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_2","0.5550382934539773","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:23:41.000Z","REG_TEXT_BOOK_PRICE","1344","finished","1.8005828857421875","21.9716796875"
"tabm_REG_TEXT_BOOK_PRICE_0","0.5548340307258552","0","ft","TabM Ⓜ️","2026-04-03T12:01:38.000Z","REG_TEXT_BOOK_PRICE","1167","finished","1.8039207458496096","17.2841796875"
"light_REG_TEXT_BOOK_PRICE_0","0.5520792385858688","0","ft","LightGBM 💡","2026-04-03T11:51:51.000Z","REG_TEXT_BOOK_PRICE","1157","finished","1.7208213806152344","17.2783203125"
"cat_REG_TEXT_BOOK_PRICE_3","0.5513349238898865","3","ft","CatBoost 😸","2026-04-03T12:30:36.000Z","REG_TEXT_BOOK_PRICE","1196","finished","1.7938499450683594","17.2783203125"
"tabm_REG_TEXT_BOOK_PRICE_3","0.5506775531929371","3","all","TabM Ⓜ️","2026-04-03T12:31:24.000Z","REG_TEXT_BOOK_PRICE","164","finished","1.727508544921875","1.1181640625"
"tabm_REG_TEXT_BOOK_PRICE_4","0.5493706336209687","4","ft","TabM Ⓜ️","2026-04-03T12:40:34.000Z","REG_TEXT_BOOK_PRICE","1462","finished","1.8061447143554688","17.2841796875"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_1","0.5491750025343181","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:14:10.000Z","REG_TEXT_BOOK_PRICE","1816","finished","1.8415069580078125","21.9716796875"
"light_REG_TEXT_BOOK_PRICE_2","0.5483029479959846","2","ft","LightGBM 💡","2026-04-03T12:18:25.000Z","REG_TEXT_BOOK_PRICE","1175","finished","1.7891502380371094","17.2783203125"
"tabm_REG_TEXT_BOOK_PRICE_2","0.5479770553565899","2","ft","TabM Ⓜ️","2026-04-03T12:21:04.000Z","REG_TEXT_BOOK_PRICE","1161","finished","1.8032188415527344","17.2841796875"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_0","0.5463209949622515","0","all","TabPFN-v2 🤯","2026-04-04T01:01:24.000Z","REG_TEXT_ROTTEN_TOMATOES","692","finished","1.9663200378417969","1.0986328125"
"cat_REG_TEXT_BOOK_PRICE_4","0.5455773688499318","4","ft","CatBoost 😸","2026-04-03T12:38:06.000Z","REG_TEXT_BOOK_PRICE","1484","finished","1.7962989807128906","17.2783203125"
"light_REG_TEXT_ROTTEN_TOMATOES_1","0.5451903023241171","1","ft","LightGBM 💡","2026-04-04T01:05:41.000Z","REG_TEXT_ROTTEN_TOMATOES","2455","finished","1.756610870361328","15.8837890625"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_4","0.5436932732669211","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:41:18.000Z","REG_TEXT_BOOK_PRICE","176","finished","1.6309051513671875","1.0986328125"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_3","0.5399736080888238","3","all","TabPFN-v2p5 🇩🇪","2026-04-04T02:03:00.000Z","REG_TEXT_ROTTEN_TOMATOES","562","finished","1.8750038146972656","1.0986328125"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_3","0.5399574090779562","3","ft","TabPFN-v2 🤯","2026-04-04T02:07:08.000Z","REG_TEXT_ROTTEN_TOMATOES","2545","finished","2.135143280029297","19.0244140625"
"tabm_REG_TEXT_ROTTEN_TOMATOES_2","0.5391473107868652","2","all","TabM Ⓜ️","2026-04-04T01:32:24.000Z","REG_TEXT_ROTTEN_TOMATOES","518","finished","1.777252197265625","1.1240234375"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_2","0.5374986888880549","2","all","TabPFN-v2 🤯","2026-04-04T01:46:39.000Z","REG_TEXT_ROTTEN_TOMATOES","604","finished","1.984294891357422","1.0986328125"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_3","0.5374772903804163","3","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:34:11.000Z","REG_TEXT_BOOK_PRICE","175","finished","1.6302986145019531","1.0986328125"
"tabpfnv2_REG_TEXT_BOOK_PRICE_0","0.5373785276610592","0","ft","TabPFN-v2 🤯","2026-04-03T12:08:43.000Z","REG_TEXT_BOOK_PRICE","1310","finished","1.8454856872558592","21.9716796875"
"cat_REG_TEXT_BOOK_PRICE_2","0.5350050182155878","2","all","CatBoost 😸","2026-04-03T12:20:17.000Z","REG_TEXT_BOOK_PRICE","197","finished","1.6606407165527344","1.1044921875"
"light_REG_TEXT_BOOK_PRICE_4","0.534385115504169","4","ft","LightGBM 💡","2026-04-03T12:37:07.000Z","REG_TEXT_BOOK_PRICE","1453","finished","1.756084442138672","17.2783203125"
"light_REG_TEXT_BOOK_PRICE_3","0.5333497744699142","3","ft","LightGBM 💡","2026-04-03T12:27:34.000Z","REG_TEXT_BOOK_PRICE","1157","finished","1.751728057861328","17.2783203125"
"tabm_REG_TEXT_ROTTEN_TOMATOES_0","0.5333299036628044","0","all","TabM Ⓜ️","2026-04-04T00:49:28.000Z","REG_TEXT_ROTTEN_TOMATOES","517","finished","1.7711029052734375","1.1240234375"
"light_REG_TEXT_BOOK_PRICE_2","0.532525105238161","2","all","LightGBM 💡","2026-04-03T12:17:34.000Z","REG_TEXT_BOOK_PRICE","161","finished","1.5032196044921875","1.1044921875"
"tabpfnv2p5_REG_TEXT_BOOK_PRICE_4","0.5322881015394589","4","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:42:17.000Z","REG_TEXT_BOOK_PRICE","1650","finished","1.8417396545410156","21.9716796875"
"tabpfnv2_REG_TEXT_BOOK_PRICE_2","0.531526509467665","2","all","TabPFN-v2 🤯","2026-04-03T12:24:20.000Z","REG_TEXT_BOOK_PRICE","186","finished","1.650848388671875","1.0986328125"
"cat_REG_TEXT_BOOK_PRICE_4","0.5300672784011509","4","all","CatBoost 😸","2026-04-03T12:37:57.000Z","REG_TEXT_BOOK_PRICE","198","finished","1.6525650024414062","1.1044921875"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.5257300877295337","3","ft","TabPFN-v2 🤯","2026-04-03T12:35:47.000Z","REG_TEXT_BOOK_PRICE","2128","finished","1.8150405883789065","21.9716796875"
"cat_REG_TEXT_ROTTEN_TOMATOES_3","0.5250140277639388","3","ft","CatBoost 😸","2026-04-04T01:56:14.000Z","REG_TEXT_ROTTEN_TOMATOES","3615","finished","1.83636474609375","15.8837890625"
"tabm_REG_TEXT_BOOK_PRICE_4","0.524832512536545","4","all","TabM Ⓜ️","2026-04-03T12:40:25.000Z","REG_TEXT_BOOK_PRICE","214","finished","1.7574958801269531","1.1181640625"
"light_REG_TEXT_ROTTEN_TOMATOES_1","0.5248272316130814","1","all","LightGBM 💡","2026-04-04T01:05:39.000Z","REG_TEXT_ROTTEN_TOMATOES","512","finished","1.5649795532226562","1.0986328125"
"tabpfnv2_REG_TEXT_BOOK_PRICE_2","0.5237444805189","2","ft","TabPFN-v2 🤯","2026-04-03T12:24:56.000Z","REG_TEXT_BOOK_PRICE","1358","finished","1.8183441162109375","21.9716796875"
"tabm_REG_TEXT_ROTTEN_TOMATOES_0","0.5235503455980833","0","ft","TabM Ⓜ️","2026-04-04T00:55:22.000Z","REG_TEXT_ROTTEN_TOMATOES","3519","finished","1.8570022583007812","15.8896484375"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_3","0.5227613298400808","3","all","TabPFN-v2 🤯","2026-04-04T02:06:43.000Z","REG_TEXT_ROTTEN_TOMATOES","600","finished","1.968589782714844","1.0986328125"
"tabm_REG_TEXT_ROTTEN_TOMATOES_2","0.5208710560042096","2","ft","TabM Ⓜ️","2026-04-04T01:32:42.000Z","REG_TEXT_ROTTEN_TOMATOES","3144","finished","1.8599929809570312","15.8896484375"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.5200702967116273","1","ft","TabPFN-v2 🤯","2026-04-03T12:16:00.000Z","REG_TEXT_BOOK_PRICE","1810","finished","1.8175811767578125","21.9716796875"
"light_REG_TEXT_VIDEO_GAMES_SALES_1","0.5188510761054654","1","ft","LightGBM 💡","2026-04-04T02:55:06.000Z","REG_TEXT_VIDEO_GAMES_SALES","1151","finished","1.787822723388672","15.9072265625"
"cat_REG_TEXT_ROTTEN_TOMATOES_0","0.5177779673592546","0","all","CatBoost 😸","2026-04-04T00:47:18.000Z","REG_TEXT_ROTTEN_TOMATOES","589","finished","1.6454391479492188","1.0986328125"
"cat_REG_TEXT_BOOK_PRICE_3","0.516893433454283","3","all","CatBoost 😸","2026-04-03T12:30:21.000Z","REG_TEXT_BOOK_PRICE","197","finished","1.6178627014160156","1.1044921875"
"tabm_REG_TEXT_ROTTEN_TOMATOES_3","0.5142341670950517","3","ft","TabM Ⓜ️","2026-04-04T01:59:25.000Z","REG_TEXT_ROTTEN_TOMATOES","3643","finished","1.8610687255859375","15.8896484375"
"cat_REG_TEXT_ROTTEN_TOMATOES_0","0.5141422837540194","0","ft","CatBoost 😸","2026-04-04T00:47:29.000Z","REG_TEXT_ROTTEN_TOMATOES","3592","finished","1.801860809326172","15.8837890625"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_4","0.51192872676401","4","ft","TabPFN-v2p5 🇩🇪","2026-04-04T02:25:10.000Z","REG_TEXT_ROTTEN_TOMATOES","3108","finished","2.0447349548339844","19.0244140625"
"light_REG_TEXT_BOOK_PRICE_1","0.5110394125663769","1","all","LightGBM 💡","2026-04-03T12:10:57.000Z","REG_TEXT_BOOK_PRICE","163","finished","1.5001678466796875","1.1044921875"
"cat_REG_TEXT_ROTTEN_TOMATOES_2","0.5108926613312925","2","ft","CatBoost 😸","2026-04-04T01:28:16.000Z","REG_TEXT_ROTTEN_TOMATOES","3174","finished","1.8285446166992188","15.8837890625"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_2","0.5101520160939668","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T13:18:35.000Z","REG_TEXT_MERCARI_MARKETPLACE","432","finished","1.860595703125","1.0986328125"
"light_REG_TEXT_BOOK_PRICE_0","0.5098945450261501","0","all","LightGBM 💡","2026-04-03T11:51:31.000Z","REG_TEXT_BOOK_PRICE","162","finished","1.5022125244140625","1.1044921875"
"tabm_REG_TEXT_ROTTEN_TOMATOES_3","0.5088712310372244","3","all","TabM Ⓜ️","2026-04-04T01:57:59.000Z","REG_TEXT_ROTTEN_TOMATOES","519","finished","1.7720413208007812","1.1240234375"
"light_REG_TEXT_ROTTEN_TOMATOES_3","0.5086470626537736","3","ft","LightGBM 💡","2026-04-04T01:51:19.000Z","REG_TEXT_ROTTEN_TOMATOES","3520","finished","1.7417030334472656","15.8837890625"
"tabpfnv2p5_REG_TEXT_ROTTEN_TOMATOES_4","0.5068270129055544","4","all","TabPFN-v2p5 🇩🇪","2026-04-04T02:24:28.000Z","REG_TEXT_ROTTEN_TOMATOES","562","finished","1.874786376953125","1.0986328125"
"cat_REG_TEXT_ROTTEN_TOMATOES_2","0.5062592537861642","2","all","CatBoost 😸","2026-04-04T01:25:43.000Z","REG_TEXT_ROTTEN_TOMATOES","589","finished","1.6207847595214844","1.0986328125"
"cat_REG_TEXT_ROTTEN_TOMATOES_3","0.5048879616738908","3","all","CatBoost 😸","2026-04-04T01:54:28.000Z","REG_TEXT_ROTTEN_TOMATOES","590","finished","1.6274299621582031","1.0986328125"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.5030382209190087","4","ft","TabPFN-v2 🤯","2026-04-03T12:44:22.000Z","REG_TEXT_BOOK_PRICE","1610","finished","1.815277099609375","21.9716796875"
"tabpfnv2_REG_TEXT_BOOK_PRICE_1","0.5020731862928698","1","all","TabPFN-v2 🤯","2026-04-03T12:15:37.000Z","REG_TEXT_BOOK_PRICE","185","finished","1.6505393981933594","1.0986328125"
"light_REG_TEXT_ROTTEN_TOMATOES_0","0.5008822390088339","0","all","LightGBM 💡","2026-04-04T00:46:05.000Z","REG_TEXT_ROTTEN_TOMATOES","510","finished","1.568450927734375","1.0986328125"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_2","0.500563164001892","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T13:19:07.000Z","REG_TEXT_MERCARI_MARKETPLACE","2319","finished","2.0291709899902344","20.8525390625"
