"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8123010113357959","15","LightGBM 💡","2","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:32:01.000Z","2655"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8350204435450825","15","TabPFN-v2p5 🇩🇪","1","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:25:31.000Z","3636"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8298915935960666","15","TabPFN-v2 🤯","1","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:17:38.000Z","3643"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8281253293268253","15","CatBoost 😸","1","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:54:39.000Z","2665"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8099814856739211","15","LightGBM 💡","1","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:50:44.000Z","2635"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8323838636102684","15","TabPFN-v2p5 🇩🇪","0","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:46:24.000Z","2769"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8262991763002235","15","TabPFN-v2 🤯","0","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:44:41.000Z","2773"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8285862872284975","15","TabM Ⓜ️","0","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:40:00.000Z","2637"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8254558593414063","15","CatBoost 😸","0","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:36:42.000Z","2667"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.809239020077224","15","LightGBM 💡","0","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:32:18.000Z","2634"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7269703584558824","15","TabPFN-v2p5 🇩🇪","4","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:27:02.000Z","1263"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7237143841911766","15","TabPFN-v2 🤯","4","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:24:30.000Z","1233"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7354710477941175","15","TabM Ⓜ️","4","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:21:34.000Z","1374"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7320450367647059","15","CatBoost 😸","4","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:18:04.000Z","5172"
"light_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7230893841911764","15","LightGBM 💡","4","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:13:13.000Z","1371"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7555250459558824","15","TabPFN-v2p5 🇩🇪","3","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:09:22.000Z","1225"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_3","0.742017463235294","15","TabPFN-v2 🤯","3","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:03:33.000Z","1228"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7490280330882355","15","TabM Ⓜ️","3","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:01:56.000Z","1376"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7437637867647057","15","CatBoost 😸","3","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:57:08.000Z","1383"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7432961856617647","15","LightGBM 💡","3","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:54:53.000Z","1371"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7728285845588235","15","TabPFN-v2p5 🇩🇪","2","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:47:35.000Z","1658"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7647150735294117","15","TabPFN-v2 🤯","2","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:42:30.000Z","1656"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7704515165441176","15","TabM Ⓜ️","2","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:39:23.000Z","1351"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7686776194852941","15","CatBoost 😸","2","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:36:10.000Z","1255"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7619864430147059","15","LightGBM 💡","2","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:34:04.000Z","1243"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7490550321691176","15","TabPFN-v2p5 🇩🇪","1","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:32:23.000Z","1648"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7402418428308823","15","TabPFN-v2 🤯","1","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:28:13.000Z","1662"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.742844669117647","15","TabM Ⓜ️","1","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:24:23.000Z","1374"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7377539062499998","15","CatBoost 😸","1","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:17:44.000Z","1386"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7345071231617647","15","LightGBM 💡","1","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:13:11.000Z","1371"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7515935202205881","15","TabPFN-v2p5 🇩🇪","0","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:11:26.000Z","1249"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7443296185661765","15","TabPFN-v2 🤯","0","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:08:06.000Z","1228"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.758118106617647","15","TabM Ⓜ️","0","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:06:29.000Z","1607"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7531904871323529","15","CatBoost 😸","0","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:02:23.000Z","1508"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7491578584558825","15","LightGBM 💡","0","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T18:57:20.000Z","1501"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.9468675256202098","15","TabPFN-v2p5 🇩🇪","4","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:55:23.000Z","978"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.9494164528012012","15","TabPFN-v2 🤯","4","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:53:25.000Z","988"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.9428062640758392","15","TabM Ⓜ️","4","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:51:29.000Z","992"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.9386817158120776","15","CatBoost 😸","4","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:49:03.000Z","994"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.9354213586131044","15","LightGBM 💡","4","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:48:16.000Z","992"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.9402944360062152","15","TabPFN-v2p5 🇩🇪","3","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:42:12.000Z","1036"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.9398143298591106","15","TabPFN-v2 🤯","3","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:36:51.000Z","1039"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.9389697795003404","15","TabM Ⓜ️","3","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:35:10.000Z","1132"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.9421995844899528","15","CatBoost 😸","3","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:33:11.000Z","992"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.9334922048220116","15","LightGBM 💡","3","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:31:49.000Z","990"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.9368376717470626","15","TabPFN-v2p5 🇩🇪","2","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:29:13.000Z","1151"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.9367787496290088","15","TabPFN-v2 🤯","2","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:26:19.000Z","1155"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.92754761780059","15","TabM Ⓜ️","2","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:23:38.000Z","685"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.93089526702631","15","CatBoost 😸","2","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:20:55.000Z","684"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.9243876464323748","15","LightGBM 💡","2","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:19:11.000Z","679"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.9307686935875276","15","TabPFN-v2p5 🇩🇪","1","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:15:26.000Z","1035"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.9246451579112762","15","TabPFN-v2 🤯","1","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:14:24.000Z","1039"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.9235801951849716","15","TabM Ⓜ️","1","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:11:57.000Z","682"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.9165837392412578","15","CatBoost 😸","1","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:09:21.000Z","685"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.9217907086366732","15","LightGBM 💡","1","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:07:46.000Z","680"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.9251383578623928","15","TabPFN-v2p5 🇩🇪","0","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:05:54.000Z","1229"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.9260876586532586","15","TabPFN-v2 🤯","0","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:03:45.000Z","1209"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.91635241537038","15","TabM Ⓜ️","0","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:00:38.000Z","683"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.9152263482253532","15","CatBoost 😸","0","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:57:50.000Z","685"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.909521814277484","15","LightGBM 💡","0","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:52:21.000Z","681"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9125499295112782","15","TabPFN-v2p5 🇩🇪","4","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:47:08.000Z","1681"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8950525728383458","15","TabPFN-v2 🤯","4","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:42:32.000Z","1627"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.9083499765037594","15","TabM Ⓜ️","4","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:41:03.000Z","1476"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.9131520206766915","15","CatBoost 😸","4","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:37:54.000Z","1576"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.9159715695488722","15","LightGBM 💡","4","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:35:18.000Z","1517"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.939453125","15","TabPFN-v2p5 🇩🇪","3","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:32:12.000Z","1622"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.9174033717105264","15","TabPFN-v2 🤯","3","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:27:52.000Z","1626"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.932639215225564","15","TabM Ⓜ️","3","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:23:50.000Z","1118"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9296287593984962","15","CatBoost 😸","3","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:21:07.000Z","1106"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9184093045112782","15","LightGBM 💡","3","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:17:07.000Z","1087"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9530368890977444","15","TabPFN-v2p5 🇩🇪","2","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:11:11.000Z","1624"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9353412828947368","15","TabPFN-v2 🤯","2","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:04:39.000Z","1626"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.9210232612781954","15","TabM Ⓜ️","2","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:02:15.000Z","1477"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.9213316494360902","15","CatBoost 😸","2","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:57:38.000Z","1484"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.9047374295112782","15","LightGBM 💡","2","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:52:29.000Z","1471"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.9153768209586468","15","TabPFN-v2p5 🇩🇪","1","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:46:16.000Z","1620"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.895500469924812","15","TabPFN-v2 🤯","1","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:43:36.000Z","1649"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9129317434210528","15","TabM Ⓜ️","1","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:39:51.000Z","1484"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.879640507518797","15","CatBoost 😸","1","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:36:35.000Z","1482"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.903547932330827","15","LightGBM 💡","1","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:33:01.000Z","1473"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.9309430803571428","15","TabPFN-v2p5 🇩🇪","0","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:29:36.000Z","1622"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9145030545112782","15","TabPFN-v2 🤯","0","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:25:18.000Z","1626"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.9388950892857144","15","TabM Ⓜ️","0","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:20:56.000Z","1367"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.9299224624060152","15","CatBoost 😸","0","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:17:24.000Z","1339"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9245476973684212","15","LightGBM 💡","0","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:13:50.000Z","1316"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_4","0.323426185731313","15","TabPFN-v2p5 🇩🇪","4","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:09:04.000Z","1644"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_4","0.2721675246198967","15","TabPFN-v2 🤯","4","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:04:33.000Z","1695"
"tabm_REG_IMAGE_PAINTING_PRICE_4","0.3998488891018017","15","TabM Ⓜ️","4","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:59:55.000Z","1662"
"cat_REG_IMAGE_PAINTING_PRICE_4","0.3343297818526947","15","CatBoost 😸","4","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:53:04.000Z","5168"
"light_REG_IMAGE_PAINTING_PRICE_4","0.32723943716358694","15","LightGBM 💡","4","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:47:24.000Z","1518"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","0.3373995025905605","15","TabPFN-v2p5 🇩🇪","3","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:41:48.000Z","1627"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","0.2201000599768037","15","TabPFN-v2 🤯","3","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:35:30.000Z","1742"
"tabm_REG_IMAGE_PAINTING_PRICE_3","0.2925485082374357","15","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:28:53.000Z","1558"
"cat_REG_IMAGE_PAINTING_PRICE_3","0.2722220963064905","15","CatBoost 😸","3","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:24:55.000Z","1596"
"light_REG_IMAGE_PAINTING_PRICE_3","0.20975897002389488","15","LightGBM 💡","3","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:20:35.000Z","1697"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","0.28142976189504176","15","TabPFN-v2p5 🇩🇪","2","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:16:35.000Z","1610"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","0.24750611532793643","15","TabPFN-v2 🤯","2","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:08:11.000Z","1629"
"tabm_REG_IMAGE_PAINTING_PRICE_2","0.2421555497929404","15","TabM Ⓜ️","2","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:04:26.000Z","1530"
"cat_REG_IMAGE_PAINTING_PRICE_2","0.2392814785949301","15","CatBoost 😸","2","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:56:53.000Z","1475"
"light_REG_IMAGE_PAINTING_PRICE_2","0.22415478178003312","15","LightGBM 💡","2","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:53:20.000Z","1498"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","0.3336151789561974","15","TabPFN-v2p5 🇩🇪","1","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:49:22.000Z","1635"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","0.28082110613753486","15","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:39:19.000Z","1626"
"tabm_REG_IMAGE_PAINTING_PRICE_1","0.25912333549352584","15","TabM Ⓜ️","1","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:37:26.000Z","5108"
"cat_REG_IMAGE_PAINTING_PRICE_1","0.2553538090328076","15","CatBoost 😸","1","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:32:21.000Z","1466"
"light_REG_IMAGE_PAINTING_PRICE_1","0.2451070385702635","15","LightGBM 💡","1","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:25:49.000Z","1497"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","0.43870719166887495","15","TabPFN-v2p5 🇩🇪","0","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:19:46.000Z","1662"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","0.39955057212435485","15","TabPFN-v2 🤯","0","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:10:42.000Z","1694"
"tabm_REG_IMAGE_PAINTING_PRICE_0","0.38376543386372575","15","TabM Ⓜ️","0","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:07:36.000Z","1536"
"cat_REG_IMAGE_PAINTING_PRICE_0","0.37242891151353497","15","CatBoost 😸","0","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:06:01.000Z","1554"
"light_REG_IMAGE_PAINTING_PRICE_0","0.32592715021975494","15","LightGBM 💡","0","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:04:16.000Z","1576"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_4","0.3748322005088496","15","TabPFN-v2p5 🇩🇪","4","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:02:15.000Z","500"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_4","0.3573149400567256","15","TabPFN-v2 🤯","4","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:01:12.000Z","501"
"tabm_REG_IMAGE_MKPHOTO_BOTS_4","0.36847796550473777","15","TabM Ⓜ️","4","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:58:55.000Z","529"
"cat_REG_IMAGE_MKPHOTO_BOTS_4","0.3702544668015963","15","CatBoost 😸","4","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:55:58.000Z","4098"
"light_REG_IMAGE_MKPHOTO_BOTS_4","0.33352481023309155","15","LightGBM 💡","4","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:54:51.000Z","572"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_3","0.3823094715973525","15","TabPFN-v2p5 🇩🇪","3","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:52:00.000Z","660"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_3","0.36448439737640326","15","TabPFN-v2 🤯","3","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:50:23.000Z","7694"
"tabm_REG_IMAGE_MKPHOTO_BOTS_3","0.3472805558298867","15","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:48:32.000Z","615"
"cat_REG_IMAGE_MKPHOTO_BOTS_3","0.372744885343422","15","CatBoost 😸","3","ft","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:47:39.000Z","495"
"light_REG_IMAGE_MKPHOTO_BOTS_3","0.36172784725702256","15","LightGBM 💡","3","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:45:15.000Z","614"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_2","0.3594084549585025","15","TabPFN-v2p5 🇩🇪","2","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:44:31.000Z","528"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_2","0.341852271554702","15","TabPFN-v2 🤯","2","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:42:28.000Z","500"
"tabm_REG_IMAGE_MKPHOTO_BOTS_2","0.3628609481490014","15","TabM Ⓜ️","2","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:41:15.000Z","452"
"cat_REG_IMAGE_MKPHOTO_BOTS_2","0.3474976917000743","15","CatBoost 😸","2","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:40:19.000Z","439"
"light_REG_IMAGE_MKPHOTO_BOTS_2","0.33620583712120755","15","LightGBM 💡","2","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:37:58.000Z","448"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_1","0.3854535588018978","15","TabPFN-v2p5 🇩🇪","1","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:36:40.000Z","478"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_1","0.37004778795808546","15","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:35:37.000Z","506"
"tabm_REG_IMAGE_MKPHOTO_BOTS_1","0.3610749803454587","15","TabM Ⓜ️","1","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:33:25.000Z","458"
"cat_REG_IMAGE_MKPHOTO_BOTS_1","0.3934538180211885","15","CatBoost 😸","1","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:31:58.000Z","447"
"light_REG_IMAGE_MKPHOTO_BOTS_1","0.3630988258538283","15","LightGBM 💡","1","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:29:30.000Z","423"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_0","0.3734792039525976","15","TabPFN-v2p5 🇩🇪","0","ft","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:28:53.000Z","461"
