"Name","test_score","fold","model","multimodal_state","dataset","Created","no_pca"
"light_MUL_IMAGE_PETFINDER_1","0.8298358071445848","1","LightGBM 💡","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:26:55.000Z","true"
"light_MUL_IMAGE_PETFINDER_1","0.8196051433133413","1","LightGBM 💡","all","MUL_IMAGE_PETFINDER","2026-04-15T10:26:37.000Z","true"
"cat_MUL_IMAGE_PETFINDER_1","0.835489509932169","1","CatBoost 😸","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:26:08.000Z","true"
"cat_MUL_IMAGE_PETFINDER_1","0.8395300566736023","1","CatBoost 😸","all","MUL_IMAGE_PETFINDER","2026-04-15T10:24:41.000Z","true"
"light_MUL_IMAGE_PETFINDER_0","0.8177923404823132","0","LightGBM 💡","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:23:56.000Z","true"
"light_MUL_IMAGE_PETFINDER_0","0.8137428141766418","0","LightGBM 💡","all","MUL_IMAGE_PETFINDER","2026-04-15T10:23:18.000Z","true"
"cat_MUL_IMAGE_PETFINDER_0","0.8278041426080958","0","CatBoost 😸","ft","MUL_IMAGE_PETFINDER","2026-04-15T10:22:20.000Z","true"
"cat_MUL_IMAGE_PETFINDER_0","0.8257474397954053","0","CatBoost 😸","all","MUL_IMAGE_PETFINDER","2026-04-15T10:21:15.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9705339138014376","4","LightGBM 💡","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:19:04.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.952346861409689","4","LightGBM 💡","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:19:00.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9736131399784628","4","CatBoost 😸","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:18:49.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_4","0.9667259500984684","4","CatBoost 😸","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:18:43.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9694185090203268","3","LightGBM 💡","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:18:40.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9467473371699484","3","LightGBM 💡","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:16:48.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9756395431001122","3","CatBoost 😸","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:16:32.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_3","0.9458616748782782","3","CatBoost 😸","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:15:50.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9705663003873416","2","LightGBM 💡","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:13:48.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.961851899272965","2","LightGBM 💡","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:11:41.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.967578522819073","2","CatBoost 😸","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:09:39.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.963990304490555","2","CatBoost 😸","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:08:33.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9650894503378232","1","LightGBM 💡","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:06:58.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.930447300158616","1","LightGBM 💡","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:06:15.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9635425785861106","1","CatBoost 😸","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:06:04.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.952728754192116","1","CatBoost 😸","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:03:52.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9691401835859714","0","LightGBM 💡","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:03:01.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9738244117559064","0","CatBoost 😸","ft","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:01:44.000Z","true"
"light_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.941655220899715","0","LightGBM 💡","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:01:44.000Z","true"
"cat_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9482572690079892","0","CatBoost 😸","all","MUL_IMAGE_JUSTIN_INSTAGRAM","2026-04-15T10:01:43.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.953427461397613","4","LightGBM 💡","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T10:01:42.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.963741589120767","4","LightGBM 💡","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T10:00:04.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.960035843475858","4","CatBoost 😸","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:59:43.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9693675423006418","4","CatBoost 😸","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:58:10.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.953552736216591","3","LightGBM 💡","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:57:29.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.9577341526822424","3","LightGBM 💡","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:57:00.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9640344911015916","3","CatBoost 😸","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:55:34.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9662169124311808","3","CatBoost 😸","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:54:01.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.956068806301148","2","LightGBM 💡","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:52:38.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_2","0.9655436965880948","2","LightGBM 💡","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:49:12.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9623764647142806","2","CatBoost 😸","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:48:32.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9668906458652452","2","CatBoost 😸","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:48:17.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.9445564537253044","1","LightGBM 💡","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:47:02.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_1","0.964644374748811","1","LightGBM 💡","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:46:36.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.9626798256881086","1","CatBoost 😸","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:46:28.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_1","0.9680824734608152","1","CatBoost 😸","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:45:54.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9455332543255246","0","LightGBM 💡","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:45:05.000Z","true"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9626377796828036","0","LightGBM 💡","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:44:36.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.9613540075198924","0","CatBoost 😸","ft","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:41:54.000Z","true"
"cat_MUL_IMAGE_HUBMAP_HPA_0","0.9680869798692564","0","CatBoost 😸","all","MUL_IMAGE_HUBMAP_HPA","2026-04-15T09:41:42.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9075608372084872","4","LightGBM 💡","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:41:34.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9171804046401538","4","LightGBM 💡","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:40:54.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9132116805269228","4","CatBoost 😸","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:39:14.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9211676827492532","4","CatBoost 😸","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:39:14.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9145133913932622","3","LightGBM 💡","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:39:07.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9499507164727098","3","LightGBM 💡","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:36:39.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.938739383490558","3","CatBoost 😸","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:36:29.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.957413892880883","3","CatBoost 😸","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:36:02.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9492665008144668","2","LightGBM 💡","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:34:31.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9156562580893394","2","LightGBM 💡","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:33:35.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9431181963017712","2","CatBoost 😸","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:33:29.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9374603821894686","2","CatBoost 😸","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:33:03.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9183349922782114","1","LightGBM 💡","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:33:01.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9203861277173429","1","LightGBM 💡","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:32:11.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9216794097099764","1","CatBoost 😸","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:31:28.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9218217184368976","1","CatBoost 😸","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:31:05.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.909828478776992","0","LightGBM 💡","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:30:59.000Z","true"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9134830341572484","0","LightGBM 💡","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:30:30.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.937448426472288","0","CatBoost 😸","ft","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:30:04.000Z","true"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9181587785494544","0","CatBoost 😸","all","MUL_IMAGE_GLAUCOMA_SMDG","2026-04-15T09:30:03.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6450297532697089","4","LightGBM 💡","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:30:01.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6046789792513155","4","LightGBM 💡","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:29:53.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6264933559606424","4","CatBoost 😸","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:29:37.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5925646324243439","4","CatBoost 😸","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:29:26.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6058563998288471","3","LightGBM 💡","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:29:14.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_3","0.618670450541566","3","LightGBM 💡","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:29:08.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6305952642005915","3","CatBoost 😸","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:48.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6444075077181626","3","CatBoost 😸","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:28.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6178810515973113","2","LightGBM 💡","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:23.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6307683379698362","2","LightGBM 💡","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:22.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6514284294373363","2","CatBoost 😸","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:18.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6459294487472901","2","CatBoost 😸","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:28:09.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5666779329818452","1","LightGBM 💡","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:27:56.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5829115613617277","1","LightGBM 💡","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:27:44.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5811839320481385","1","CatBoost 😸","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:27:12.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5433905735116612","1","CatBoost 😸","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:26:57.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6809475884045251","0","LightGBM 💡","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:26:53.000Z","true"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6086432665671567","0","LightGBM 💡","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:26:35.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6789355270104993","0","CatBoost 😸","ft","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:26:34.000Z","true"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6329661413164465","0","CatBoost 😸","all","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-15T09:26:05.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8221203830369357","4","LightGBM 💡","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:25:28.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.7987289861681107","4","LightGBM 💡","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:25:26.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8766979784161727","4","CatBoost 😸","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:25:08.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8499723362213103","4","CatBoost 😸","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:24:44.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8550259917920655","3","CatBoost 😸","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:24:13.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8546991944064446","3","LightGBM 💡","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:24:13.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8322836297309623","3","LightGBM 💡","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:24:13.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8670594315245477","3","CatBoost 😸","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:24:13.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8291637026903785","2","LightGBM 💡","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:23:48.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8136054111567107","2","LightGBM 💡","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:23:48.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8792588539291686","2","CatBoost 😸","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:23:32.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8558790089679282","2","CatBoost 😸","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:23:24.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.834202766377869","1","LightGBM 💡","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:23:02.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.818670010639915","1","LightGBM 💡","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:22:50.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8629901200790393","1","CatBoost 😸","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:21:08.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8476361149110806","1","CatBoost 😸","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:21:04.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8731527587779299","0","LightGBM 💡","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:20:38.000Z","true"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8448296093631251","0","LightGBM 💡","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:20:11.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8872649338805288","0","CatBoost 😸","ft","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:19:40.000Z","true"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8829864721082232","0","CatBoost 😸","all","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-15T09:19:19.000Z","true"
"light_MUL_IMAGE_CHEXPERT_4","0.788642942674862","4","LightGBM 💡","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:19:10.000Z","true"
"light_MUL_IMAGE_CHEXPERT_4","0.7748897857515448","4","LightGBM 💡","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:18:36.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_4","0.79540387195869","4","CatBoost 😸","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:18:30.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_4","0.7724179089548584","4","CatBoost 😸","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:17:24.000Z","true"
"light_MUL_IMAGE_CHEXPERT_3","0.805875570680516","3","LightGBM 💡","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:17:04.000Z","true"
"light_MUL_IMAGE_CHEXPERT_3","0.7739901982434668","3","LightGBM 💡","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:16:49.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_3","0.7951752701401951","3","CatBoost 😸","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:15:26.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_3","0.7747695908038209","3","CatBoost 😸","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:15:23.000Z","true"
"light_MUL_IMAGE_CHEXPERT_2","0.8127803697847528","2","LightGBM 💡","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:15:17.000Z","true"
"light_MUL_IMAGE_CHEXPERT_2","0.7702744740916533","2","LightGBM 💡","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:14:01.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_2","0.8047384727870815","2","CatBoost 😸","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:13:56.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_2","0.7809132088719464","2","CatBoost 😸","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:13:30.000Z","true"
"light_MUL_IMAGE_CHEXPERT_1","0.8098531157260552","1","LightGBM 💡","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:13:02.000Z","true"
"light_MUL_IMAGE_CHEXPERT_1","0.7643860903630363","1","LightGBM 💡","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:12:30.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_1","0.800091962524601","1","CatBoost 😸","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:12:13.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_1","0.7607603475526264","1","CatBoost 😸","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:10:55.000Z","true"
"light_MUL_IMAGE_CHEXPERT_0","0.7897875440750207","0","LightGBM 💡","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:10:24.000Z","true"
"light_MUL_IMAGE_CHEXPERT_0","0.766034979040027","0","LightGBM 💡","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:09:50.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_0","0.791053787558034","0","CatBoost 😸","ft","MUL_IMAGE_CHEXPERT","2026-04-15T09:09:20.000Z","true"
"cat_MUL_IMAGE_CHEXPERT_0","0.7651161237699801","0","CatBoost 😸","all","MUL_IMAGE_CHEXPERT","2026-04-15T09:08:38.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_4","0.8878551010470951","4","LightGBM 💡","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:07:34.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_4","0.855775025205967","4","LightGBM 💡","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:05:36.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8871173643503976","4","CatBoost 😸","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:05:34.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8567432156337643","4","CatBoost 😸","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:04:29.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_3","0.9095518917063996","3","LightGBM 💡","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:02:06.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8674431784804629","3","LightGBM 💡","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:00:55.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.9019479331009874","3","CatBoost 😸","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T09:00:36.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.8936055417570619","3","CatBoost 😸","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:58:40.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_2","0.872997699901491","2","LightGBM 💡","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:57:33.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8322819608837413","2","LightGBM 💡","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:56:33.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8639802699016838","2","CatBoost 😸","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:55:31.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.837418386196294","2","CatBoost 😸","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:55:09.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8934218787173085","1","LightGBM 💡","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:53:32.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8440983912612764","1","LightGBM 💡","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:53:13.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8819940496945019","1","CatBoost 😸","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:51:06.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8487488383524759","1","CatBoost 😸","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:50:56.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8843938874954459","0","LightGBM 💡","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:49:30.000Z","true"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8188355946706102","0","LightGBM 💡","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:48:45.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8964846368030792","0","CatBoost 😸","ft","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:48:08.000Z","true"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8195640126505321","0","CatBoost 😸","all","MUL_IMAGE_CBIS_DDSM","2026-04-15T08:47:45.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7959059233449477","4","LightGBM 💡","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:46:22.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7540505226480836","4","LightGBM 💡","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:46:17.000Z","true"
