"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"light_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7196507352941177","60","LightGBM 💡","4","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:12:18.000Z"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7416785386029412","60","TabPFN-v2p5 🇩🇪","3","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:06:50.000Z"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7249379595588237","60","TabPFN-v2 🤯","3","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:02:35.000Z"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7486328124999999","60","TabM Ⓜ️","3","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:59:33.000Z"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.721256893382353","60","CatBoost 😸","3","all","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:56:57.000Z"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7256812959558824","60","LightGBM 💡","3","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:53:53.000Z"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7619077435661765","60","TabPFN-v2p5 🇩🇪","2","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:47:21.000Z"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7466291360294117","60","TabPFN-v2 🤯","2","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:42:06.000Z"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7572173713235294","60","TabM Ⓜ️","2","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:39:03.000Z"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7505342371323529","60","CatBoost 😸","2","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:35:52.000Z"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.73564453125","60","LightGBM 💡","2","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:33:43.000Z"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7406801470588236","60","TabPFN-v2p5 🇩🇪","1","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:29:54.000Z"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.727421875","60","TabPFN-v2 🤯","1","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:28:11.000Z"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7420490579044118","60","TabM Ⓜ️","1","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:24:00.000Z"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7216659007352941","60","CatBoost 😸","1","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:17:44.000Z"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7148357077205882","60","LightGBM 💡","1","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:12:55.000Z"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7493887867647059","60","TabPFN-v2p5 🇩🇪","0","all","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:11:11.000Z"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7260500919117647","60","TabPFN-v2 🤯","0","all","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:07:16.000Z"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7507686121323529","60","TabM Ⓜ️","0","all","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:06:13.000Z"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7261695772058824","60","CatBoost 😸","0","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T18:59:46.000Z"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7178147977941176","60","LightGBM 💡","0","all","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T18:57:13.000Z"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.8743736797080954","60","TabPFN-v2p5 🇩🇪","4","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:54:15.000Z"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.8636542188236527","60","TabPFN-v2 🤯","4","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:52:31.000Z"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.8673248485483336","60","TabM Ⓜ️","4","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:50:38.000Z"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.8459470311981704","60","CatBoost 😸","4","all","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:48:41.000Z"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.8417351909076625","60","LightGBM 💡","4","all","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:46:03.000Z"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.8437101730127969","60","TabPFN-v2p5 🇩🇪","3","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:39:56.000Z"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.8272861781804851","60","TabPFN-v2 🤯","3","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:36:42.000Z"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.8433326349971194","60","TabM Ⓜ️","3","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:35:07.000Z"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.8133216362017494","60","CatBoost 😸","3","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:32:45.000Z"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.8080928437996473","60","LightGBM 💡","3","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:30:52.000Z"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.8519308996316277","60","TabPFN-v2p5 🇩🇪","2","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:29:04.000Z"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.8454843834564151","60","TabPFN-v2 🤯","2","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:26:04.000Z"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.8471865779779675","60","TabM Ⓜ️","2","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:23:26.000Z"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.8299289442902286","60","CatBoost 😸","2","all","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:20:50.000Z"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.8129942911014509","60","LightGBM 💡","2","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:18:17.000Z"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.8545867595453831","60","TabPFN-v2p5 🇩🇪","1","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:15:14.000Z"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.8243269784737861","60","TabPFN-v2 🤯","1","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:13:37.000Z"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.836292533040032","60","TabM Ⓜ️","1","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:11:36.000Z"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.8147663192444002","60","CatBoost 😸","1","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:09:09.000Z"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.8046840901552053","60","LightGBM 💡","1","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:06:32.000Z"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.809354213586131","60","TabPFN-v2p5 🇩🇪","0","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:05:47.000Z"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.7889387908308456","60","TabPFN-v2 🤯","0","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:03:18.000Z"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.8114710452347283","60","TabM Ⓜ️","0","all","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:00:00.000Z"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.786562265402678","60","CatBoost 😸","0","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:57:13.000Z"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.7535135040765377","60","LightGBM 💡","0","all","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:50:50.000Z"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9280207354323308","60","TabPFN-v2p5 🇩🇪","4","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:46:08.000Z"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8739793820488723","60","TabPFN-v2 🤯","4","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:42:14.000Z"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.9251791588345863","60","TabM Ⓜ️","4","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:40:42.000Z"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.8974829652255638","60","CatBoost 😸","4","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:36:29.000Z"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.906514332706767","60","LightGBM 💡","4","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:35:18.000Z"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.9624794407894736","60","TabPFN-v2p5 🇩🇪","3","all","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:31:49.000Z"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.8995021734022557","60","TabPFN-v2 🤯","3","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:27:40.000Z"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.9565025845864662","60","TabM Ⓜ️","3","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:23:40.000Z"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9353119125939848","60","CatBoost 😸","3","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:19:18.000Z"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.91843867481203","60","LightGBM 💡","3","all","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:16:49.000Z"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.9462156367481204","60","TabPFN-v2p5 🇩🇪","0","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:11:37.000Z"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9630595042293232","60","TabPFN-v2p5 🇩🇪","2","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:08:02.000Z"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9293864544172932","60","TabPFN-v2 🤯","2","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:03:30.000Z"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.9441817434210524","60","TabM Ⓜ️","2","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:01:02.000Z"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.9230791823308272","60","CatBoost 😸","2","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:56:45.000Z"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.947001292293233","60","LightGBM 💡","2","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:48:46.000Z"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.9421698778195488","60","TabPFN-v2p5 🇩🇪","1","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:44:17.000Z"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.898452185150376","60","TabPFN-v2 🤯","1","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:42:42.000Z"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9161331062030076","60","TabM Ⓜ️","1","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:38:42.000Z"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8882313204887218","60","CatBoost 😸","1","all","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:36:29.000Z"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.9057213345864662","60","LightGBM 💡","1","all","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:32:55.000Z"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9261557213345866","60","TabPFN-v2 🤯","0","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:24:59.000Z"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.92429804981203","60","TabM Ⓜ️","0","all","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:20:37.000Z"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.9056919642857144","60","CatBoost 😸","0","all","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:16:39.000Z"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9137247415413534","60","LightGBM 💡","0","all","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:13:28.000Z"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_4","0.34896072722606464","60","TabPFN-v2p5 🇩🇪","4","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:08:42.000Z"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_4","0.2918759225433861","60","TabPFN-v2 🤯","4","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:03:09.000Z"
"tabm_REG_IMAGE_PAINTING_PRICE_4","0.3758234765916979","60","TabM Ⓜ️","4","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:58:48.000Z"
"cat_REG_IMAGE_PAINTING_PRICE_4","0.34500693024336426","60","CatBoost 😸","4","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:51:39.000Z"
"light_REG_IMAGE_PAINTING_PRICE_4","0.3347307640088236","60","LightGBM 💡","4","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:46:43.000Z"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","0.2841445318150273","60","TabPFN-v2p5 🇩🇪","3","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:41:48.000Z"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","0.17463702581566942","60","TabPFN-v2 🤯","3","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:35:22.000Z"
"tabm_REG_IMAGE_PAINTING_PRICE_3","0.23207268698465588","60","TabM Ⓜ️","3","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:27:03.000Z"
"cat_REG_IMAGE_PAINTING_PRICE_3","0.21300212367501403","60","CatBoost 😸","3","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:23:24.000Z"
"light_REG_IMAGE_PAINTING_PRICE_3","0.20457435887947503","60","LightGBM 💡","3","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:18:34.000Z"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","0.296409695186872","60","TabPFN-v2p5 🇩🇪","2","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:13:45.000Z"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","0.28258213418322387","60","TabPFN-v2 🤯","2","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:06:35.000Z"
"tabm_REG_IMAGE_PAINTING_PRICE_2","0.2788917609129824","60","TabM Ⓜ️","2","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:00:21.000Z"
"cat_REG_IMAGE_PAINTING_PRICE_2","0.2609500198853397","60","CatBoost 😸","2","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:56:48.000Z"
"light_REG_IMAGE_PAINTING_PRICE_2","0.235169194019483","60","LightGBM 💡","2","all","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:51:44.000Z"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","0.3536977811544877","60","TabPFN-v2p5 🇩🇪","1","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:47:38.000Z"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","0.2558506809559794","60","TabPFN-v2 🤯","1","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:39:06.000Z"
"tabm_REG_IMAGE_PAINTING_PRICE_1","0.31613440501500734","60","TabM Ⓜ️","1","all","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:35:13.000Z"
"cat_REG_IMAGE_PAINTING_PRICE_1","0.26047753810590435","60","CatBoost 😸","1","all","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:30:39.000Z"
"light_REG_IMAGE_PAINTING_PRICE_1","0.2494698559542491","60","LightGBM 💡","1","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:24:11.000Z"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","0.4267397829891003","60","TabPFN-v2p5 🇩🇪","0","all","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:19:32.000Z"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","0.3907829752977709","60","TabPFN-v2 🤯","0","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:09:39.000Z"
"tabm_REG_IMAGE_PAINTING_PRICE_0","0.4286891956791379","60","TabM Ⓜ️","0","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:07:13.000Z"
"cat_REG_IMAGE_PAINTING_PRICE_0","0.3742809942633837","60","CatBoost 😸","0","all","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:04:54.000Z"
"light_REG_IMAGE_PAINTING_PRICE_0","0.26296671294531826","60","LightGBM 💡","0","all","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:03:14.000Z"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_4","0.4220625711292374","60","TabPFN-v2p5 🇩🇪","4","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:02:06.000Z"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_4","0.3640907673377364","60","TabPFN-v2 🤯","4","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:00:15.000Z"
"tabm_REG_IMAGE_MKPHOTO_BOTS_4","0.4182254832723946","60","TabM Ⓜ️","4","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:57:25.000Z"
"cat_REG_IMAGE_MKPHOTO_BOTS_4","0.35567950084058175","60","CatBoost 😸","4","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:55:49.000Z"
"light_REG_IMAGE_MKPHOTO_BOTS_4","0.35914716110107603","60","LightGBM 💡","4","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:54:35.000Z"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_3","0.35769628026238376","60","TabPFN-v2p5 🇩🇪","3","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:50:56.000Z"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_3","0.28645783941707614","60","TabPFN-v2 🤯","3","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:48:56.000Z"
"tabm_REG_IMAGE_MKPHOTO_BOTS_3","0.402981664509262","60","TabM Ⓜ️","3","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:48:28.000Z"
"cat_REG_IMAGE_MKPHOTO_BOTS_3","0.368327678987839","60","CatBoost 😸","3","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:47:02.000Z"
"light_REG_IMAGE_MKPHOTO_BOTS_3","0.33775278380115237","60","LightGBM 💡","3","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:44:54.000Z"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_2","0.37245831039829846","60","TabPFN-v2p5 🇩🇪","2","all","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:44:24.000Z"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_2","0.30992343620164886","60","TabPFN-v2 🤯","2","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:42:14.000Z"
"tabm_REG_IMAGE_MKPHOTO_BOTS_2","0.3594670489053511","60","TabM Ⓜ️","2","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:40:41.000Z"
"cat_REG_IMAGE_MKPHOTO_BOTS_2","0.34437706154798176","60","CatBoost 😸","2","all","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:39:33.000Z"
"light_REG_IMAGE_MKPHOTO_BOTS_2","0.2892566816991847","60","LightGBM 💡","2","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:37:31.000Z"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_1","0.3776821552394516","60","TabPFN-v2p5 🇩🇪","1","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:36:39.000Z"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_1","0.3361467315381015","60","TabPFN-v2 🤯","1","all","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:35:33.000Z"
"tabm_REG_IMAGE_MKPHOTO_BOTS_1","0.34871776121067466","60","TabM Ⓜ️","1","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:32:48.000Z"
"cat_REG_IMAGE_MKPHOTO_BOTS_1","0.34127960544140146","60","CatBoost 😸","1","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:31:49.000Z"
"light_REG_IMAGE_MKPHOTO_BOTS_1","0.3016255646311331","60","LightGBM 💡","1","all","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:29:16.000Z"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_0","0.3424448943780476","60","TabPFN-v2p5 🇩🇪","0","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:28:11.000Z"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_0","0.2758914191837226","60","TabPFN-v2 🤯","0","all","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:26:50.000Z"
"tabm_REG_IMAGE_MKPHOTO_BOTS_0","0.2881596198001112","60","TabM Ⓜ️","0","all","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:25:25.000Z"
"cat_REG_IMAGE_MKPHOTO_BOTS_0","0.2968277464613418","60","CatBoost 😸","0","all","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:25:00.000Z"
"light_REG_IMAGE_MKPHOTO_BOTS_0","0.3052316272709539","60","LightGBM 💡","0","all","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:24:12.000Z"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_4","0.6469586597342838","60","TabPFN-v2p5 🇩🇪","4","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:23:53.000Z"
"tabpfnv2_REG_IMAGE_MANGO_MASS_4","0.6222705204840633","60","TabPFN-v2 🤯","4","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:23:42.000Z"
"tabm_REG_IMAGE_MANGO_MASS_4","0.674811134729951","60","TabM Ⓜ️","4","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:23:22.000Z"
"cat_REG_IMAGE_MANGO_MASS_4","0.5089501139844251","60","CatBoost 😸","4","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:22:28.000Z"
"light_REG_IMAGE_MANGO_MASS_4","0.5505168899754205","60","LightGBM 💡","4","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:22:01.000Z"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_3","0.6643806219418655","60","TabPFN-v2p5 🇩🇪","3","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:21:39.000Z"
"tabpfnv2_REG_IMAGE_MANGO_MASS_3","0.6373030717148","60","TabPFN-v2 🤯","3","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:21:28.000Z"
"tabm_REG_IMAGE_MANGO_MASS_3","0.6116767771647256","60","TabM Ⓜ️","3","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:59.000Z"
"cat_REG_IMAGE_MANGO_MASS_3","0.5091784956429741","60","CatBoost 😸","3","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:41.000Z"
"light_REG_IMAGE_MANGO_MASS_3","0.5175972292919973","60","LightGBM 💡","3","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:25.000Z"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_2","0.6864245445328273","60","TabPFN-v2p5 🇩🇪","2","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:12.000Z"
"tabpfnv2_REG_IMAGE_MANGO_MASS_2","0.6763639589612971","60","TabPFN-v2 🤯","2","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:19:48.000Z"
"tabm_REG_IMAGE_MANGO_MASS_2","0.6879313842990362","60","TabM Ⓜ️","2","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:19:22.000Z"
"cat_REG_IMAGE_MANGO_MASS_2","0.6028568340832445","60","CatBoost 😸","2","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:18:55.000Z"
"light_REG_IMAGE_MANGO_MASS_2","0.5851643259233121","60","LightGBM 💡","2","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:18:25.000Z"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_1","0.6985879156020209","60","TabPFN-v2p5 🇩🇪","1","all","","n307","REG_IMAGE_MANGO_MASS","2026-04-11T13:18:15.000Z"
"tabpfnv2_REG_IMAGE_MANGO_MASS_1","0.7067362501657543","60","TabPFN-v2 🤯","1","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:17:41.000Z"
