"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8353431314145122","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:27:37.000Z","3766"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8272876562104825","60","TabPFN-v2 🤯","1","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:17:52.000Z","3674"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.833357986052656","60","TabM Ⓜ️","1","ft","","n309","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T21:05:00.000Z","2641"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8230241526414573","60","CatBoost 😸","1","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:58:13.000Z","2749"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8084846296760816","60","LightGBM 💡","1","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:51:12.000Z","2640"
"tabpfnv2p5_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8351955688988034","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:48:12.000Z","2801"
"tabpfnv2_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8252899481380629","60","TabPFN-v2 🤯","0","ft","","n307","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:45:01.000Z","2811"
"tabm_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8333375940481708","60","TabM Ⓜ️","0","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:43:30.000Z","2643"
"cat_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8244862572181622","60","CatBoost 😸","0","ft","","n306","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:37:35.000Z","2757"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.7982184176689738","60","LightGBM 💡","0","ft","","n305","MUL_TEXT_DATA_SCIENTIST_SALARY","2026-04-11T20:33:03.000Z","2649"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7388620174632353","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:29:50.000Z","1249"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7302332261029413","60","TabPFN-v2 🤯","4","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:25:05.000Z","1271"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7450792738970587","60","TabM Ⓜ️","4","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:21:39.000Z","1377"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7322277113970589","60","CatBoost 😸","4","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:19:55.000Z","1407"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7374103860294119","60","TabM Ⓜ️","1","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:16:56.000Z","1377"
"light_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7268554687500001","60","LightGBM 💡","4","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:13:43.000Z","1372"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7511397058823528","60","TabPFN-v2p5 🇩🇪","3","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:10:11.000Z","1248"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_3","0.736787109375","60","TabPFN-v2 🤯","3","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:05:15.000Z","1292"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7445990349264706","60","TabM Ⓜ️","3","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T20:02:01.000Z","1378"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7408363970588235","60","CatBoost 😸","3","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:57:41.000Z","1433"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7280974264705882","60","LightGBM 💡","3","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:56:04.000Z","1427"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7702734375","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:48:59.000Z","1674"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7590688189338235","60","TabPFN-v2 🤯","2","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:42:35.000Z","1830"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7708777573529412","60","TabM Ⓜ️","2","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:40:56.000Z","1253"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7634087775735293","60","CatBoost 😸","2","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:36:18.000Z","1284"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7502941176470588","60","LightGBM 💡","2","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:35:04.000Z","1249"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7459702435661765","60","TabPFN-v2p5 🇩🇪","1","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:32:39.000Z","1672"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7361178768382353","60","TabPFN-v2 🤯","1","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:28:40.000Z","1693"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7356893382352941","60","CatBoost 😸","1","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:19:01.000Z","1405"
"light_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7359478400735294","60","LightGBM 💡","1","ft","","n306","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:13:20.000Z","1374"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7546639476102941","60","TabPFN-v2p5 🇩🇪","0","ft","","n307","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:11:45.000Z","1250"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7465475643382353","60","TabPFN-v2 🤯","0","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:08:40.000Z","1270"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7599172794117647","60","TabM Ⓜ️","0","ft","","n309","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:06:39.000Z","1642"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7500229779411764","60","CatBoost 😸","0","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T19:02:41.000Z","1524"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7519439338235294","60","LightGBM 💡","0","ft","","n305","BIN_TEXT_KICKSTARTER_FUNDING","2026-04-11T18:59:19.000Z","1499"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.9479848635625624","60","TabPFN-v2p5 🇩🇪","4","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:56:42.000Z","990"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.9487290280905744","60","TabPFN-v2 🤯","4","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:53:54.000Z","1029"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.945887672619983","60","TabM Ⓜ️","4","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:51:35.000Z","1017"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.942217042895302","60","CatBoost 😸","4","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:49:25.000Z","1002"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.938908675081618","60","LightGBM 💡","4","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:48:27.000Z","990"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.9419137031023586","60","TabPFN-v2p5 🇩🇪","3","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:44:28.000Z","1068"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.939094170638454","60","TabPFN-v2 🤯","3","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:39:14.000Z","1079"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.9420686464498332","60","TabM Ⓜ️","3","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:35:38.000Z","996"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.93833691230643","60","CatBoost 😸","3","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:33:18.000Z","1002"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.9263604462368408","60","TabPFN-v2 🤯","1","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:32:57.000Z","1057"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.939532813072854","60","LightGBM 💡","3","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:32:25.000Z","990"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.9350307267934148","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:30:00.000Z","1159"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.9365757956668236","60","TabPFN-v2 🤯","2","ft","","n307","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:26:28.000Z","1168"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.9321610014141308","60","TabM Ⓜ️","2","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:23:46.000Z","780"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.9320649801847098","60","CatBoost 😸","2","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:21:21.000Z","691"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.9324054190890204","60","LightGBM 💡","2","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:19:22.000Z","682"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.9309323661376768","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:17:11.000Z","1046"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.932344314670298","60","TabM Ⓜ️","1","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:12:17.000Z","684"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.91828593376281","60","CatBoost 😸","1","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:09:46.000Z","691"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.920385307006058","60","LightGBM 💡","1","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:08:50.000Z","681"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.9255595418914436","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:05:57.000Z","1218"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.92819794339985","60","TabPFN-v2 🤯","0","ft","","n305","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:04:38.000Z","1227"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.916112362296828","60","TabM Ⓜ️","0","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T18:00:47.000Z","683"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.9159159552366486","60","CatBoost 😸","0","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:59:22.000Z","690"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.911455332669914","60","LightGBM 💡","0","ft","","n309","BIN_TEXT_JIGSAW_TOXICITY","2026-04-11T17:53:28.000Z","681"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.915486959586466","60","TabPFN-v2p5 🇩🇪","4","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:47:24.000Z","1661"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_4","0.8907498237781954","60","TabPFN-v2 🤯","4","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:44:48.000Z","1657"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.9309797932330828","60","TabM Ⓜ️","4","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:41:28.000Z","1482"
"cat_BIN_TEXT_FAKE_JOB_POSTING_4","0.9048842810150376","60","CatBoost 😸","4","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:38:20.000Z","1494"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.9307888862781954","60","LightGBM 💡","4","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:35:22.000Z","1474"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.9492774906015038","60","TabPFN-v2p5 🇩🇪","3","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:32:18.000Z","1639"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.925296640037594","60","TabPFN-v2 🤯","3","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:29:12.000Z","1677"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.9441523731203008","60","TabM Ⓜ️","3","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:26:54.000Z","1091"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9061178336466164","60","CatBoost 😸","3","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:22:31.000Z","1106"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9241952537593984","60","LightGBM 💡","3","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:17:10.000Z","1087"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.948704769736842","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:13:41.000Z","1658"
"light_BIN_TEXT_FAKE_JOB_POSTING_1","0.8878348214285714","60","LightGBM 💡","1","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:13:20.000Z","1470"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9446736959586466","60","TabPFN-v2 🤯","2","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:04:58.000Z","1655"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.9159568843984964","60","TabM Ⓜ️","2","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T17:02:43.000Z","1502"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.9366923167293234","60","CatBoost 😸","2","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:58:00.000Z","1486"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.906763980263158","60","LightGBM 💡","2","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:52:33.000Z","1471"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.922594572368421","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:48:02.000Z","1635"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_1","0.9008311795112782","60","TabPFN-v2 🤯","1","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:43:43.000Z","1655"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.8992745535714286","60","TabM Ⓜ️","1","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:40:45.000Z","1479"
"cat_BIN_TEXT_FAKE_JOB_POSTING_1","0.8752790178571429","60","CatBoost 😸","1","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:37:17.000Z","1494"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.9328815202067668","60","TabPFN-v2p5 🇩🇪","0","ft","","n307","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:30:21.000Z","1654"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9200026433270676","60","TabPFN-v2 🤯","0","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:25:36.000Z","1786"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.9269413768796992","60","TabM Ⓜ️","0","ft","","n309","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:21:37.000Z","1322"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.9283658364661654","60","CatBoost 😸","0","ft","","n305","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:19:53.000Z","1338"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9205533364661652","60","LightGBM 💡","0","ft","","n306","BIN_TEXT_FAKE_JOB_POSTING","2026-04-11T16:14:23.000Z","1322"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_4","0.3223824628108215","60","TabPFN-v2p5 🇩🇪","4","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:10:49.000Z","1629"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_4","0.28884926875752204","60","TabPFN-v2 🤯","4","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T16:04:39.000Z","1695"
"tabm_REG_IMAGE_PAINTING_PRICE_4","0.3635415543803606","60","TabM Ⓜ️","4","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:59:59.000Z","1512"
"cat_REG_IMAGE_PAINTING_PRICE_4","0.3638253887264463","60","CatBoost 😸","4","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:53:45.000Z","1523"
"light_REG_IMAGE_PAINTING_PRICE_4","0.30908458784555337","60","LightGBM 💡","4","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:48:58.000Z","1519"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_3","0.30587523013599716","60","TabPFN-v2p5 🇩🇪","3","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:43:34.000Z","1624"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_3","0.21214918792882995","60","TabPFN-v2 🤯","3","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:35:46.000Z","5248"
"tabm_REG_IMAGE_PAINTING_PRICE_3","0.23692404246916365","60","TabM Ⓜ️","3","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:31:39.000Z","1606"
"cat_REG_IMAGE_PAINTING_PRICE_3","0.26327836190100007","60","CatBoost 😸","3","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:24:56.000Z","1555"
"light_REG_IMAGE_PAINTING_PRICE_3","0.22479343049293832","60","LightGBM 💡","3","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:20:51.000Z","1585"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_2","0.2735930491493923","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:18:25.000Z","1643"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_2","0.2495111437788351","60","TabPFN-v2 🤯","2","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:08:30.000Z","1653"
"tabm_REG_IMAGE_PAINTING_PRICE_2","0.217536553176781","60","TabM Ⓜ️","2","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T15:04:45.000Z","8843"
"cat_REG_IMAGE_PAINTING_PRICE_2","0.2203495292230888","60","CatBoost 😸","2","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:57:43.000Z","1534"
"light_REG_IMAGE_PAINTING_PRICE_2","0.2208271494756835","60","LightGBM 💡","2","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:53:26.000Z","1514"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_1","0.35497842368894716","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:50:55.000Z","1653"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_1","0.2743204084302101","60","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:40:38.000Z","1662"
"tabm_REG_IMAGE_PAINTING_PRICE_1","0.31677957452627736","60","TabM Ⓜ️","1","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:37:27.000Z","1525"
"cat_REG_IMAGE_PAINTING_PRICE_1","0.28966903729784566","60","CatBoost 😸","1","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:34:18.000Z","1552"
"light_REG_IMAGE_PAINTING_PRICE_1","0.2418436906089163","60","LightGBM 💡","1","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:28:11.000Z","1500"
"tabpfnv2p5_REG_IMAGE_PAINTING_PRICE_0","0.45023481435543666","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:21:20.000Z","1676"
"tabpfnv2_REG_IMAGE_PAINTING_PRICE_0","0.4053783583464805","60","TabPFN-v2 🤯","0","ft","","n305","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:11:00.000Z","1691"
"tabm_REG_IMAGE_PAINTING_PRICE_0","0.4118048400697608","60","TabM Ⓜ️","0","ft","","n306","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:07:47.000Z","1635"
"cat_REG_IMAGE_PAINTING_PRICE_0","0.34896768964329217","60","CatBoost 😸","0","ft","","n307","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:06:03.000Z","1569"
"light_REG_IMAGE_PAINTING_PRICE_0","0.30091090385193386","60","LightGBM 💡","0","ft","","n309","REG_IMAGE_PAINTING_PRICE","2026-04-11T14:04:27.000Z","1557"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_4","0.3752446570235718","60","TabPFN-v2p5 🇩🇪","4","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:02:46.000Z","484"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_4","0.36584718281188777","60","TabPFN-v2 🤯","4","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T14:01:16.000Z","4194"
"tabm_REG_IMAGE_MKPHOTO_BOTS_4","0.3922864953704799","60","TabM Ⓜ️","4","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:59:04.000Z","506"
"cat_REG_IMAGE_MKPHOTO_BOTS_4","0.39552523841041154","60","CatBoost 😸","4","ft","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:56:00.000Z","497"
"light_REG_IMAGE_MKPHOTO_BOTS_4","0.3614551639244552","60","LightGBM 💡","4","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:55:28.000Z","530"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_3","0.3917993872968501","60","TabPFN-v2p5 🇩🇪","3","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:52:21.000Z","644"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_3","0.34938104378459856","60","TabPFN-v2 🤯","3","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:50:47.000Z","671"
"tabm_REG_IMAGE_MKPHOTO_BOTS_3","0.4069393254934577","60","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:48:40.000Z","627"
"cat_REG_IMAGE_MKPHOTO_BOTS_3","0.3798057372498672","60","CatBoost 😸","3","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:47:43.000Z","612"
"light_REG_IMAGE_MKPHOTO_BOTS_3","0.35078173078786945","60","LightGBM 💡","3","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:45:32.000Z","588"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_2","0.36035259334932546","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:44:48.000Z","571"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_2","0.3420246211478072","60","TabPFN-v2 🤯","2","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:42:31.000Z","4294"
"tabm_REG_IMAGE_MKPHOTO_BOTS_2","0.34999146202863685","60","TabM Ⓜ️","2","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:41:21.000Z","440"
"cat_REG_IMAGE_MKPHOTO_BOTS_2","0.3854614499197113","60","CatBoost 😸","2","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:40:31.000Z","471"
"light_REG_IMAGE_MKPHOTO_BOTS_2","0.34809079666580234","60","LightGBM 💡","2","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:37:59.000Z","4074"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_1","0.39723069204984074","60","TabPFN-v2p5 🇩🇪","1","ft","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:36:44.000Z","452"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_1","0.3727884303488882","60","TabPFN-v2 🤯","1","ft","","n306","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:36:05.000Z","523"
"tabm_REG_IMAGE_MKPHOTO_BOTS_1","0.3730526418989557","60","TabM Ⓜ️","1","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:33:54.000Z","423"
"cat_REG_IMAGE_MKPHOTO_BOTS_1","0.3877364872852497","60","CatBoost 😸","1","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:32:07.000Z","483"
"light_REG_IMAGE_MKPHOTO_BOTS_1","0.3518899279497272","60","LightGBM 💡","1","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:31:00.000Z","4072"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_0","0.38013397664662","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:28:58.000Z","502"
